close_price,ewm_cross_signal,fng_class,mfi,google_search,vader_compound,mining_difficulty,gas_price,total_transfers,prediction_price,actual_day_positive_move,predicted_day_positive_move,Correct Call Count
88.749,1.0,-0.5,0.36928589078329627,0.54,0.0,0.3818412621107481,0.021383300845217255,0.04053297237314383,,False,False,True
87.82,1.0,-0.5,0.30887076847047196,0.54,0.0,0.17238069254952715,0.023052957222238896,0.034473215559233966,,False,False,True
93.523,1.0,-0.5,0.4089448974549049,0.54,0.27,0.41688240727588116,0.03320924497669511,0.036236216767913464,,True,False,False
95.02,1.0,0.0,0.5769705955028416,0.54,0.44,0.23426461425609135,0.02855784098338622,0.024102079670157976,,True,False,False
97.738,1.0,0.0,0.5596738324684951,0.54,-0.74,0.3394896631650624,0.022962165414849245,0.04611779349774183,,True,False,False
99.90799999999999,1.0,0.5,0.6055102545095132,0.54,0.0,0.46946344059110146,0.01683217636846514,0.030982651490997198,,True,False,False
110.538,1.0,0.5,0.6339263652087966,0.54,0.0,0.27261886777704875,0.023586077806691037,0.0474270962719686,,True,False,False
113.09,1.0,0.5,0.8192488262910799,0.0,0.0,0.2539992619499103,0.028582134392589817,0.044426936114324814,,True,False,False
126.0,1.0,0.5,1.0,0.0,-0.58,0.22040640855957724,0.02665317258847443,0.07375287568939501,,True,False,False
125.84700000000001,1.0,0.5,0.7373362984927105,0.0,0.44,0.246604180429948,0.0338760698304409,0.07728553824998292,,False,False,True
122.6,1.0,0.5,0.5014825796886583,0.0,0.27,0.36117405581071643,0.01921221864058067,0.07469264610833434,,False,False,True
132.463,1.0,0.5,0.5816654311835928,0.0,0.2,0.20876926765439113,0.020313973628047672,0.05825569592009155,,True,False,False
131.373,1.0,0.5,0.5579441561650605,0.0,0.36,0.30138403181281487,0.011218229248792332,0.041464645541382565,,False,False,True
135.7,1.0,0.5,0.6053867062021251,0.0,0.0,0.24056088800503256,0.01155123009739626,0.031325764763050934,,True,False,False
136.501,1.0,0.5,0.634173461823573,0.19,0.0,0.279593666598273,0.013464247544165277,0.043007578722751315,,True,False,False
132.281,1.0,0.5,0.6031628366691376,0.19,0.42,0.26150452487837583,0.011324864453281317,0.040651943237922324,,False,False,True
128.101,1.0,0.5,0.5348406226834692,0.19,0.0,0.2515682061249139,0.016918621777124682,0.07008002046193795,,False,False,True
122.5,1.0,0.5,0.4802322708178898,0.19,0.32,0.28775445629683744,0.01458328310986719,0.044500460386907754,,False,False,True
118.755,1.0,-0.5,0.4164813442055844,0.19,0.46,0.23782844920043322,0.01808832826919038,0.03926835900545549,,False,False,True
119.294,1.0,0.5,0.442426488757104,0.19,0.0,0.27282946007351944,0.007343571329377557,0.039719847694010914,,True,False,False
122.7,1.0,0.0,0.44069681245366943,0.19,0.0,0.4533530547532455,0.009467307384833121,0.029919691601475427,,True,False,False
118.42,1.0,0.5,0.3367926859402026,0.09,0.0,0.2904932083608599,0.012338786579884404,0.028479534783483973,,False,False,True
120.98899999999999,1.0,0.0,0.2778601433160366,0.09,0.0,0.234081980679923,0.011282093666247784,0.03008520105409103,,True,False,False
120.385,1.0,0.5,0.30677044724487273,0.09,0.34,0.36082472212263805,0.01275160401569022,0.04037542109631222,,False,False,True
123.40100000000001,1.0,0.5,0.4341487521620954,0.09,0.0,0.2319100691226749,0.012312689257457425,0.03439957281542576,,True,False,False
123.022,1.0,0.5,0.31368915245861134,0.09,0.0,0.3077196882753002,0.016691526575034164,0.03478950282514983,,False,False,True
122.086,1.0,0.5,0.31541882876204597,0.09,0.0,0.3383650010935467,0.009140315924504535,0.03175564017938006,,False,False,True
119.876,1.0,0.5,0.24017790956263896,0.09,-0.71,0.3505876216523754,0.009620814585914387,0.018109707228808714,,False,False,True
122.413,1.0,0.5,0.20941438102298002,0.0,-0.3,0.2770728723000482,0.015032265798210627,0.03272145366418597,,True,False,False
118.4,1.0,0.5,0.23264146281195947,0.0,0.0,0.36120502084502976,0.013208413977709426,0.039275328204054674,,False,False,True
114.301,1.0,0.5,0.2516679021497405,0.0,0.56,0.40241256699382877,0.014993920585577126,0.03561222367352907,,False,False,True
106.723,-1.0,0.5,0.25623918952310354,0.0,-0.1,0.35637673022766064,0.010896463232439962,0.0306033529860098,,False,False,True
106.61399999999999,-1.0,-0.5,0.2987398072646405,0.0,0.13,0.2882715423067297,0.01745740605114916,0.049835271169740424,,False,False,True
108.109,-1.0,-0.5,0.18087472201630836,0.0,0.0,0.3757115381580164,0.006745446918967746,0.02134386866003878,,True,False,False
106.7,-1.0,-0.5,0.1245366938472943,0.0,0.0,0.2646052371493229,0.008492237976391028,0.01060453965561311,,False,False,True
105.78,-1.0,-0.5,0.21447986162589572,0.18,-0.42,0.35132341700656805,0.005261196523697111,0.01229947656991745,,False,False,True
110.1,-1.0,-0.5,0.21756856931060045,0.18,0.0,0.382393221363168,0.009612061092115176,0.03542822240792673,,True,False,False
115.111,-1.0,0.0,0.31344205584383494,0.18,0.0,0.25078280658953966,0.016153299685706845,0.0337565625139252,,True,False,False
114.976,-1.0,0.0,0.1882876204595997,0.18,0.0,0.27197356247458726,0.016604131208574055,0.025637039222974223,,False,False,True
118.51,1.0,0.5,0.2451198418581666,0.18,0.64,0.17331084610453104,0.01574312734827788,0.023578972550469503,,True,False,False
118.7,1.0,0.5,0.3805287867556214,0.18,0.0,0.2504082198637689,0.01034791856643829,0.017894192617286347,,True,False,False
117.995,1.0,0.5,0.3542129972819373,0.18,0.0,0.2922260477568012,0.011296740714467483,0.006973339941143186,,False,False,True
119.685,1.0,0.5,0.34383493946132937,0.37,0.0,0.23890846750888553,0.013966845532267335,0.031323209905323515,,True,False,False
115.064,1.0,0.5,0.2672349888806524,0.37,-0.57,0.17313437547208524,0.01573412686244575,0.029262717148162313,,False,False,True
116.541,1.0,0.5,0.5324932048430937,0.37,0.0,0.34147849019904053,0.014022275261941736,0.026179580774528713,,True,False,False
111.553,-1.0,0.5,0.5270570793180133,0.37,0.74,0.19274846997406303,0.020432924330051463,0.03530576951931006,,False,False,True
111.75,-1.0,0.5,0.6859402026192241,0.37,0.76,0.17451322139323114,0.01986318251932697,0.05696396809458644,,True,False,False
123.71700000000001,1.0,1.0,0.7315295280454657,0.37,-0.71,0.32082947209877544,0.02438765469277035,0.0762478899952848,,True,False,False
124.6,1.0,0.5,0.8267852730417594,0.37,0.0,0.3277252048615104,0.020726806237938235,0.06064287565637759,,True,False,False
131.68,1.0,1.0,0.8587842846553003,0.56,0.0,0.40349243498658055,0.02645044110718812,0.042681566514518196,,True,False,False
141.775,1.0,1.0,0.8956016802569804,0.56,0.25,0.1722935094432081,0.0209115128596447,0.059746043330211926,,True,False,False
154.062,1.0,1.0,0.9320484309364961,0.56,0.4,0.2816051913030342,0.034321869867187424,0.04124588584847255,,True,False,False
148.514,1.0,0.5,0.812206572769953,0.56,-0.4,0.24650286764777724,0.027637987365047436,0.04752622578197692,,False,False,True
138.0,1.0,0.5,0.7247343711391153,0.56,0.3,0.3429434670166016,0.027833056985205572,0.05678234655533503,,False,False,True
141.567,1.0,0.5,0.7443785520138374,0.56,0.0,0.2711116522476331,0.015701282480890862,0.02465346020530167,,True,False,False
172.945,1.0,0.5,0.7690882134914752,0.56,0.65,0.38112079895801154,0.021158837370280393,0.0403705740779221,,True,False,False
168.437,1.0,0.5,0.6942179392142328,0.38,0.64,0.31158460556784384,0.027969422879106982,0.05997622261905275,,False,False,True
167.27599999999998,1.0,0.5,0.6607363479120336,0.38,-0.38,0.27511546124748504,0.020769351366800574,0.032677464783153434,,False,False,True
155.683,1.0,0.5,0.616506053867062,0.38,0.0,0.22420864420499154,0.020767842672156686,0.04776294674282141,,False,False,True
154.011,1.0,0.5,0.5927847788485298,0.38,0.69,0.20391016231840925,0.01786877999580396,0.04061134881503973,,False,False,True
156.28,1.0,0.5,0.5584383493946132,0.38,0.0,0.21140400125363296,0.018141137990311224,0.03370870013891884,,True,False,False
155.588,1.0,0.5,0.44007907091672843,0.38,0.25,0.3465188762698858,0.016738580360166486,0.04549142582792933,,False,False,True
162.254,1.0,0.5,0.38967136150234744,0.38,0.0,0.21188786749370364,0.01564190974275909,0.030847748821882216,,True,False,False
166.5,1.0,0.5,0.3932542624166049,0.09,0.0,0.32595749222304143,0.020257200616276973,0.07314436626906023,,True,False,False
169.303,1.0,0.5,0.34062268346923646,0.09,-0.59,0.2747023937023734,0.026033559720962343,0.05159350262387237,,True,False,False
168.8,1.0,0.5,0.22003953545836424,0.09,0.33,0.3364532860139508,0.021523525764275304,0.04391879242547937,,False,False,True
161.618,1.0,0.5,0.26130467012601927,0.09,0.0,0.2152307383582369,0.017566009079024492,0.029952013642280947,,False,False,True
165.31400000000002,1.0,0.5,0.38262910798122063,0.09,0.08,0.17414524855828453,0.013886357228898067,0.035491393325606226,,True,False,False
163.245,1.0,0.5,0.2752656288608846,0.09,0.0,0.28498203351589174,0.011837489506632123,0.015396618302746303,,False,False,True
165.733,1.0,0.5,0.2593278972078083,0.09,0.25,0.4570762243401704,0.010866837709951529,0.023543163334902976,,True,False,False
156.346,1.0,0.5,0.2989869038794169,0.37,0.73,0.28541629557478093,0.02104600512967597,0.02920441385256428,,False,False,True
143.833,1.0,-0.5,0.27835433654558933,0.37,-0.1,0.16766543933897168,0.019923766780423124,0.03642712542104094,,False,False,True
147.836,1.0,-0.5,0.41228070175438597,0.37,0.0,0.21362611825486477,0.01606246325749373,0.013854066289667533,,True,False,False
143.701,-1.0,-0.5,0.3791697553743514,0.37,0.13,0.2846384118244343,0.011734956713609586,0.015623877018338249,,False,False,True
149.80100000000002,-1.0,-0.5,0.4191994069681245,0.37,0.0,0.3725540065522614,0.012903353877471586,0.008686310236301727,,True,False,False
146.249,-1.0,0.5,0.3928836174944403,0.37,0.58,0.17743400577061974,0.012979546863188111,0.027397949156981682,,False,False,True
142.168,-1.0,0.5,0.35829009142574747,0.37,0.0,0.2340997179325879,0.00911985524872658,0.024090181038403276,,False,False,True
150.901,-1.0,-0.5,0.3459352606869286,0.37,0.0,0.19114249702938596,0.010925465265307589,0.026760764549210368,,True,False,False
147.5,-1.0,0.5,0.2630343464294539,0.37,0.0,0.37680222888120773,0.007507390748310049,0.028976057990407943,,False,False,True
156.776,1.0,0.5,0.43834939461329375,0.37,0.0,0.21433831404407105,0.011574125838180009,0.027368568293116395,,True,False,False
154.15200000000002,1.0,0.5,0.4143810229799852,0.37,0.0,0.1973845068104286,0.012536048028976985,0.04126538724233545,,False,False,True
154.136,1.0,0.5,0.35520138374104276,0.37,0.34,0.26122388546544884,0.014481445319973777,0.034313444234659374,,False,False,True
154.85299999999998,1.0,0.5,0.40597973807758836,0.37,0.0,0.2738954990218206,0.011153267339365794,0.025571957312921997,,True,False,False
157.13299999999998,1.0,1.0,0.43180133432171974,0.37,0.0,0.3480844142911149,0.0159559175951286,0.03015372378059873,,True,False,False
158.71,1.0,1.0,0.5408944897454905,0.09,0.0,0.24147180115036607,0.010695014487149424,0.02719753190029612,,True,False,False
158.007,1.0,1.0,0.5787002718062763,0.09,0.42,0.2967732480141417,0.01309819483468927,0.023030394117349428,,False,False,True
161.445,1.0,1.0,0.6029157400543612,0.09,0.0,0.2692109102141773,0.019484504520625768,0.023441072044263076,,True,False,False
161.373,1.0,1.0,0.6394860390412651,0.09,0.0,0.27078246086342844,0.01372165891495793,0.01851378167264465,,False,False,True
167.43,1.0,1.0,0.6346676550531257,0.09,0.86,0.2603186843167362,0.016871795753502037,0.04386691748158258,,True,False,False
176.03400000000002,1.0,1.0,0.7732888559426736,0.09,0.34,0.23338406488226898,0.018834183962977372,0.06524030092948042,,True,False,False
173.21099999999998,1.0,1.0,0.6586360266864344,0.09,0.0,0.3549252818231491,0.020439781213495715,0.053887120997737466,,False,False,True
175.90599999999998,1.0,1.0,0.66098344452681,0.29,0.0,0.23887750247457223,0.017176846238478254,0.05336605364349265,,True,False,False
177.21,1.0,1.0,0.7553743513713862,0.29,0.53,0.39849999962421073,0.022022433294776034,0.05485076594402876,,True,False,False
173.745,1.0,1.0,0.6113170249567581,0.29,0.18,0.292482035394838,0.024396124836828636,0.05171649120846414,,False,False,True
155.099,1.0,1.0,0.513096120583148,0.29,0.0,0.2928276111904026,0.016959570622319294,0.0515646729087507,,False,False,True
169.68599999999998,1.0,0.5,0.6168766987892266,0.29,0.0,0.3173586825730741,0.015987406375033236,0.053273069184429506,,True,False,False
169.467,1.0,0.5,0.5568322213985668,0.29,0.0,0.4644648422850091,0.007806122954731315,0.03982776467838006,,False,False,True
155.767,1.0,1.0,0.5232270817889795,0.29,0.0,0.1927021727382936,0.010534002574372118,0.041785238978790606,,False,False,True
154.47,-1.0,0.5,0.41487521620953793,0.28,0.0,0.18178113583052807,0.022389596717207857,0.06330385784701552,,False,False,True
152.023,-1.0,0.5,0.4022732888559426,0.28,0.69,0.22242529873366537,0.026372189704292153,0.06818866855799281,,False,False,True
157.694,-1.0,1.0,0.3605139609587349,0.28,0.0,0.3286947411300584,0.018082667884864224,0.09048525190606165,,True,False,False
153.942,-1.0,1.0,0.3491475166790215,0.28,-0.38,0.32968742601649115,0.03596432527003403,0.09412761882124335,,False,False,True
154.19899999999998,-1.0,0.5,0.3469236471460341,0.28,0.11,0.34780678119219893,0.019034459195634627,0.0733339562859413,,True,False,False
154.106,-1.0,0.5,0.2999752903385224,0.28,0.0,0.1625374192147057,0.01934110611451704,0.05610259987215718,,False,False,True
157.999,-1.0,0.5,0.3794168519891278,0.28,0.38,0.30847201835655336,0.027641340387061213,0.07025235488731328,,True,False,False
159.19799999999998,-1.0,0.5,0.36286137879911046,0.19,0.0,0.19567707076788024,0.11944281560076318,0.06516810559498956,,True,False,False
156.166,-1.0,1.0,0.31331850753644674,0.19,0.81,0.1457137853777396,0.031217684213696823,0.0760433932077119,,False,False,True
149.918,-1.0,1.0,0.31578947368421045,0.19,0.0,0.1960460958127307,0.0357303742361685,0.0762902820902377,,False,False,True
142.621,-1.0,0.5,0.4124042500617741,0.19,0.0,0.24676561949233877,0.021083020882151755,0.05948974371166197,,False,False,True
142.96200000000002,-1.0,-0.5,0.27118853471707444,0.19,0.0,0.2221690104642275,0.021592940741740573,0.04718867035566489,,True,False,False
140.136,-1.0,0.5,0.3093649617000247,0.19,-0.44,0.2876456277296392,0.010290163746312897,0.03470936476764349,,False,False,True
127.81,-1.0,0.5,0.29466271312083026,0.19,-0.18,0.3139621490034445,0.016964456226892556,0.025472055164488052,,False,False,True
121.646,-1.0,-1.0,0.29849271064986405,0.09,0.32,0.1891384881096523,0.10987977191048971,0.047280094085108255,,False,False,True
100.094,-1.0,-0.5,0.297751420805535,0.09,0.0,0.21695741481045566,0.016700514591073877,0.06974942393237943,,False,False,True
102.381,-1.0,-1.0,0.33790462070669636,0.09,0.0,0.1733992317364545,0.024741169551806545,0.058476665358898866,,True,False,False
110.74700000000001,-1.0,-0.5,0.4766493699036323,0.09,0.0,0.33353625952907595,0.021468391253180393,0.05369384807102756,,True,False,False
112.791,-1.0,-0.5,0.490857425253274,0.09,-0.25,0.15544086467603585,0.02432275903850593,0.04385987617006367,,True,False,False
116.48,-1.0,-0.5,0.5486780331109463,0.09,0.0,0.1939840650325847,0.02196082891451716,0.0371466732849844,,True,False,False
118.088,-1.0,-0.5,0.5549789967877441,0.09,0.09,0.1912230662448808,0.028093854430473828,0.04250708930524245,,True,False,False
114.117,-1.0,-0.5,0.5295280454657771,0.09,-0.27,0.17330242842530025,0.017029435714219245,0.051792343698169645,,False,False,True
109.213,-1.0,-0.5,0.5102545095132196,0.09,0.68,0.16756081961138883,0.023699236214998295,0.06723090081465914,,False,False,True
109.53200000000001,-1.0,-1.0,0.6067457375833951,0.09,0.05,0.16745920619781696,0.012866550562182262,0.013613719079145417,,True,False,False
114.39,-1.0,-0.5,0.6749444032616753,0.09,0.0,0.3120886141117883,0.02010115994399675,0.024123028473338224,,True,False,False
115.228,-1.0,-1.0,0.6473931307141092,0.09,0.0,0.3528573887306816,0.017633247251401595,0.019044450347058622,,True,False,False
110.90799999999999,-1.0,0.0,0.6399802322708179,0.09,-0.18,0.32583453397999146,0.01728189777933039,0.024949236496478476,,False,False,True
108.21700000000001,-1.0,-1.0,0.6828514949345194,0.09,0.0,0.1414457213763206,0.01326671701798574,0.01933834140047689,,False,False,True
105.721,-1.0,-1.0,0.698295033358043,0.38,0.03,0.39194383002901845,0.025395771304692175,0.0223775352513835,,False,False,True
104.97399999999999,-1.0,-1.0,0.7968865826538176,0.38,0.0,0.1679875658852505,0.017409502967986375,0.023128241047571198,,False,False,True
108.404,-1.0,-0.5,0.7220163083765753,0.38,0.61,0.15787297271093614,0.021712795428575304,0.024821699647021165,,True,False,False
107.068,-1.0,0.5,0.4567580924141339,0.38,0.53,0.12761667692571324,0.019383112788728542,0.04560411256684604,,False,False,True
104.954,-1.0,0.5,0.33407462317766246,0.38,0.0,0.18028444240015093,0.03190566038943426,0.05811340167670471,,False,False,True
106.396,-1.0,0.5,0.3899184581171237,0.38,0.0,0.22750942667337073,0.028846611778767,0.1001417693643497,,True,False,False
106.22399999999999,-1.0,0.5,0.30368173956016803,0.38,0.0,0.2779334296856974,0.01611495161854255,0.04386971443268336,,False,False,True
110.647,-1.0,0.5,0.35211267605633806,0.18,0.53,0.1646478516504288,0.041130887487415765,0.04530579171978749,,True,False,False
106.0,-1.0,0.5,0.3075117370892019,0.18,0.4,0.21880780108422715,0.039924355595006705,0.0498588314907993,,False,False,True
107.50399999999999,-1.0,-0.5,0.4288361749444033,0.18,0.57,0.2825103924517468,0.054970673497124166,0.6793085199266721,,True,False,False
105.369,-1.0,0.5,0.3516184828267853,0.18,0.83,0.20001247620314566,0.03427260321973586,0.322313886843157,,False,False,True
102.98200000000001,-1.0,0.5,0.25660983444526814,0.18,0.0,0.17379230729339296,0.6818474335200586,0.05068380329245854,,False,False,True
99.016,-1.0,0.5,0.2611811218186311,0.18,0.0,0.13730527540466866,0.023539328254445976,0.030358653245689968,,False,False,True
106.60600000000001,-1.0,-0.5,0.3191252779836916,0.18,0.0,0.2315357830283052,0.028470610879235237,0.03246349029755949,,True,False,False
104.43,-1.0,0.0,0.27353595255745,0.09,0.23,0.19194052308360635,0.022613135324167442,0.04387812073875421,,False,False,True
100.652,-1.0,-0.5,0.2579688658265382,0.09,0.57,0.2515364895120978,0.0319278881700122,0.047048477688795755,,False,False,True
95.48100000000001,-1.0,-1.0,0.2129972819372375,0.09,0.03,0.22296959188535723,0.03092198742517888,0.05000615303487557,,False,False,True
94.395,-1.0,-1.0,0.22596985421299728,0.09,0.03,0.18777798070397353,0.04677767553315882,0.16162109822939139,,False,False,True
93.648,-1.0,-0.5,0.20410180380528792,0.09,-0.23,0.2549397872882522,1.0,0.03768756654123088,,False,False,True
91.76299999999999,-1.0,-1.0,0.1287373362984927,0.09,0.0,0.21985925940957496,0.027241180241273175,0.0498142296499491,,False,False,True
94.91799999999999,-1.0,-1.0,0.147887323943662,0.09,0.62,0.2979687087806165,0.014573651622491114,0.04014584961636622,,True,False,False
96.619,-1.0,-0.5,0.13911539411910057,0.09,0.0,0.23437705040010282,0.029542545635165958,0.0602592967345122,,True,False,False
93.359,-1.0,-0.5,0.15567086730911786,0.09,-0.51,0.33090723792645504,0.025539205617793524,0.045380660383231027,,False,False,True
89.325,-1.0,-1.0,0.005683222139856695,0.09,0.0,0.3689096023924247,0.04293500954226075,0.04990658054550323,,False,False,True
91.677,-1.0,-1.0,0.11168766987892267,0.09,0.34,0.32807273476118215,0.02413981531492249,0.03369677575254996,,True,False,False
93.743,-1.0,-0.5,0.16938472942920682,0.09,0.51,0.32676964795311353,0.03353564419700317,0.0357109153550962,,True,False,False
92.124,-1.0,-0.5,0.16666666666666669,0.09,0.0,0.2986688793137788,0.01779764644056221,0.024725495861184565,,False,False,True
90.81200000000001,-1.0,-0.5,0.10032122559920928,0.09,0.0,0.23309290337030347,0.02393779566347314,0.021331465237846,,False,False,True
92.1,-1.0,-0.5,0.16901408450704228,0.17,0.27,0.34944206569848324,0.02553347507210522,0.042256764757184026,,True,False,False
90.441,-1.0,-0.5,0.1934766493699036,0.17,0.38,0.21244764316255216,0.02167350671839513,0.0441708064762285,,False,False,True
84.22200000000001,-1.0,-0.5,0.20941438102298002,0.17,0.0,0.37617676525121885,0.027954031399303886,0.05242611839502251,,False,False,True
79.98,-1.0,-1.0,0.2249814677538918,0.17,0.38,0.22438556578453897,0.02976486881296113,0.0505258090362629,,False,False,True
79.79,-1.0,-1.0,0.27773659500864833,0.17,0.0,0.2917769044435576,0.02662921376032759,0.04154013746648945,,False,False,True
80.0,-1.0,-1.0,0.45663454410674575,0.17,0.4,0.26871035893134554,0.025827311307499292,0.04183550168383925,,True,False,False
79.777,-1.0,-1.0,0.41178650852483323,0.17,0.0,0.2149398774776725,0.03160539154401502,0.04233759303835059,,False,False,True
81.34,-1.0,-0.5,0.422782307882382,0.42,0.0,0.33820716960796915,0.021244321853731575,0.05999257679906192,,True,False,False
82.678,-1.0,-0.5,0.5711638250555967,0.42,0.4,0.23395962369967524,0.027105117378351324,0.05307023099401031,,True,False,False
80.9,-1.0,-0.5,0.5643686681492464,0.42,0.18,0.3489533893559949,0.03602368448670415,0.05545053939923108,,False,False,True
80.002,-1.0,-0.5,0.401161354089449,0.42,0.44,0.2690368446329403,0.034927636157009855,0.036691996175192546,,False,False,True
79.786,-1.0,-0.5,0.3470471954534223,0.42,0.36,0.2724025634839572,0.03753737125423849,0.03845402385945575,,False,False,True
83.771,-1.0,-0.5,0.48529775142080556,0.42,0.44,0.3132364248011887,0.026256297556914963,0.04419838966802349,,True,False,False
87.523,-1.0,-0.5,0.5523844823325921,0.42,0.0,0.3445969397226525,0.024598878403168982,0.028228288220237638,,True,False,False
86.255,-1.0,-0.5,0.45070422535211263,0.34,0.0,0.28300327763385047,0.02727143210791321,0.04091622678687046,,False,False,True
82.389,-1.0,-0.5,0.43847294292068195,0.34,0.18,0.364556910651596,0.02246428190971127,0.024266790729733763,,False,False,True
81.697,-1.0,-0.5,0.4347664936990363,0.34,0.42,0.171521788636584,0.025597386814676472,0.024496305549528547,,False,False,True
85.40100000000001,-1.0,-0.5,0.5191499876451692,0.34,0.36,0.2589186438818128,0.034204397060942644,0.038283224409086006,,True,False,False
