f0_,f1_
2019-12-16 00:00:00 UTC,1560000000000000000000000
2020-12-11 00:00:00 UTC,2960000000000000000000000
2020-02-07 00:00:00 UTC,2410000000000000000000000
2019-11-14 00:00:00 UTC,1130000000000000000000000
2020-05-04 00:00:00 UTC,1690000000000000000000000
2019-07-25 00:00:00 UTC,1650000000000000000000000
2020-10-11 00:00:00 UTC,1970000000000000000000000
2020-08-18 00:00:00 UTC,2950000000000000000000000
2020-10-05 00:00:00 UTC,2530000000000000000000000
2019-12-13 00:00:00 UTC,1090000000000000000000000
2019-12-15 00:00:00 UTC,651000000000000000000000
2019-02-01 00:00:00 UTC,1960000000000000000000000
2020-02-01 00:00:00 UTC,1100000000000000000000000
2020-03-04 00:00:00 UTC,1490000000000000000000000
2019-01-17 00:00:00 UTC,2160000000000000000000000
2020-02-13 00:00:00 UTC,2310000000000000000000000
2019-08-10 00:00:00 UTC,1370000000000000000000000
2020-04-02 00:00:00 UTC,2230000000000000000000000
2019-09-09 00:00:00 UTC,1940000000000000000000000
2020-06-12 00:00:00 UTC,1630000000000000000000000
2019-06-16 00:00:00 UTC,2920000000000000000000000
2019-01-13 00:00:00 UTC,1780000000000000000000000
2019-03-15 00:00:00 UTC,2190000000000000000000000
2019-12-11 00:00:00 UTC,892000000000000000000000
2019-06-03 00:00:00 UTC,2880000000000000000000000
2020-02-26 00:00:00 UTC,2850000000000000000000000
2019-10-27 00:00:00 UTC,1210000000000000000000000
2019-06-19 00:00:00 UTC,3000000000000000000000000
2020-08-15 00:00:00 UTC,2220000000000000000000000
2020-07-25 00:00:00 UTC,2880000000000000000000000
2019-12-28 00:00:00 UTC,988000000000000000000000
2020-08-13 00:00:00 UTC,3980000000000000000000000
2019-09-11 00:00:00 UTC,1860000000000000000000000
2019-04-13 00:00:00 UTC,1550000000000000000000000
2020-05-24 00:00:00 UTC,1240000000000000000000000
2020-09-30 00:00:00 UTC,3760000000000000000000000
2020-12-16 00:00:00 UTC,3260000000000000000000000
2019-08-17 00:00:00 UTC,1230000000000000000000000
2019-08-14 00:00:00 UTC,2270000000000000000000000
2019-12-05 00:00:00 UTC,1380000000000000000000000
2019-01-29 00:00:00 UTC,2280000000000000000000000
2019-05-07 00:00:00 UTC,3390000000000000000000000
2020-02-20 00:00:00 UTC,2270000000000000000000000
2019-04-19 00:00:00 UTC,2310000000000000000000000
2019-06-13 00:00:00 UTC,2730000000000000000000000
2020-05-14 00:00:00 UTC,2270000000000000000000000
2019-05-23 00:00:00 UTC,3080000000000000000000000
2019-06-24 00:00:00 UTC,2530000000000000000000000
2020-07-16 00:00:00 UTC,2210000000000000000000000
