symbol,date,close,volume
DASH/USD,2019-01-28,66.68,623.71667512
DASH/USD,2019-01-29,66.349,155.3678595
DASH/USD,2019-01-30,68.17,242.90071788
DASH/USD,2019-01-31,66.55,1579.95911241
DASH/USD,2019-02-01,66.665,609.73998322
DASH/USD,2019-02-02,65.794,517.49085137
DASH/USD,2019-02-03,65.743,418.55039687
DASH/USD,2019-02-04,65.975,320.12375335
DASH/USD,2019-02-05,66.923,347.71557677
DASH/USD,2019-02-06,64.521,1212.70790644
DASH/USD,2019-02-07,66.464,126.36232117
DASH/USD,2019-02-08,72.481,529.12219517
DASH/USD,2019-02-09,73.131,138.51936516
DASH/USD,2019-02-10,74.416,183.29927038
DASH/USD,2019-02-11,79.496,713.77724121
DASH/USD,2019-02-12,81.19,1443.79167719
DASH/USD,2019-02-13,78.944,632.52138932
DASH/USD,2019-02-14,76.957,1018.58805275
DASH/USD,2019-02-15,77.657,412.10207115
DASH/USD,2019-02-16,77.791,70.73988264
DASH/USD,2019-02-17,78.153,59.15239155
DASH/USD,2019-02-18,85.015,350.55040313
DASH/USD,2019-02-19,86.603,246.77067655
DASH/USD,2019-02-20,86.596,1641.57450841
DASH/USD,2019-02-21,83.053,923.84279789
DASH/USD,2019-02-22,85.24,92.07225314
DASH/USD,2019-02-23,89.142,675.24301531
DASH/USD,2019-02-24,79.974,855.99173042
DASH/USD,2019-02-25,81.835,175.11209669
DASH/USD,2019-02-26,80.933,412.19435561
DASH/USD,2019-02-27,80.199,1384.05006527
DASH/USD,2019-02-28,81.329,1200.21953262
DASH/USD,2019-03-01,82.1,64.12788931
DASH/USD,2019-03-02,81.773,60.13415994
DASH/USD,2019-03-03,78.814,331.17685416
DASH/USD,2019-03-04,77.544,511.70031785
DASH/USD,2019-03-05,81.152,456.95969653
DASH/USD,2019-03-06,82.201,721.79138743
DASH/USD,2019-03-07,81.543,422.58678206
DASH/USD,2019-03-08,78.891,293.6034092
DASH/USD,2019-03-09,81.997,85.76764286
DASH/USD,2019-03-10,81.59,18.96020296
DASH/USD,2019-03-11,81.985,462.9852704
DASH/USD,2019-03-12,90.0,1504.17080185
DASH/USD,2019-03-13,89.501,614.2122858
DASH/USD,2019-03-14,88.337,993.65928633
DASH/USD,2019-03-15,88.901,333.36796734
DASH/USD,2019-03-16,91.448,155.73003765
DASH/USD,2019-03-17,92.049,986.35273615
DASH/USD,2019-03-18,90.6,1122.95569732
DASH/USD,2019-03-19,89.9,897.07861462
DASH/USD,2019-03-20,92.02,149.37085672
DASH/USD,2019-03-21,89.375,172.42887229
DASH/USD,2019-03-22,90.3,98.78132693
DASH/USD,2019-03-23,91.382,297.64489691
DASH/USD,2019-03-24,91.3,358.60725437
DASH/USD,2019-03-25,88.749,349.38624835
DASH/USD,2019-03-26,87.82,66.37597622
DASH/USD,2019-03-27,93.523,1193.83136509
DASH/USD,2019-03-28,95.02,719.98920033
DASH/USD,2019-03-29,97.738,857.82847617
DASH/USD,2019-03-30,99.908,526.27342734
DASH/USD,2019-03-31,110.538,1444.53348249
DASH/USD,2019-04-01,113.09,2008.58773146
DASH/USD,2019-04-02,126.0,1990.92376333
DASH/USD,2019-04-03,125.847,3531.46690785
DASH/USD,2019-04-04,122.6,1902.94123791
DASH/USD,2019-04-05,132.463,417.37584703
DASH/USD,2019-04-06,131.373,933.77138043
DASH/USD,2019-04-07,135.7,440.44192786
DASH/USD,2019-04-08,136.501,848.7437351
DASH/USD,2019-04-09,132.281,1592.47338746
DASH/USD,2019-04-10,128.101,623.75620159
DASH/USD,2019-04-11,122.5,1412.2207133
DASH/USD,2019-04-12,118.755,1413.15174258
DASH/USD,2019-04-13,119.294,392.48246104
DASH/USD,2019-04-14,122.7,2181.0461324
DASH/USD,2019-04-15,118.42,503.54654692
DASH/USD,2019-04-16,120.989,714.86538107
DASH/USD,2019-04-17,120.385,416.92906817
DASH/USD,2019-04-18,123.401,305.10833783
DASH/USD,2019-04-19,123.022,395.12214151
DASH/USD,2019-04-20,122.086,109.31949236
DASH/USD,2019-04-21,119.876,107.68212787
DASH/USD,2019-04-22,122.413,150.23343103
DASH/USD,2019-04-23,118.4,1188.08290526
DASH/USD,2019-04-24,114.301,563.51961365
DASH/USD,2019-04-25,106.723,419.26226701
DASH/USD,2019-04-26,106.614,354.04600045
DASH/USD,2019-04-27,108.109,201.04871446
DASH/USD,2019-04-28,106.7,43.18627218
DASH/USD,2019-04-29,105.78,584.05456653
DASH/USD,2019-04-30,110.1,289.32749189
DASH/USD,2019-05-01,115.111,793.76741031
DASH/USD,2019-05-02,114.976,223.71534313
DASH/USD,2019-05-03,118.51,671.93602426
DASH/USD,2019-05-04,118.7,432.9215081
DASH/USD,2019-05-05,117.995,33.33965439
DASH/USD,2019-05-06,119.685,1351.83541164
DASH/USD,2019-05-07,115.064,1852.82201454
DASH/USD,2019-05-08,116.541,619.4283077
DASH/USD,2019-05-09,111.553,2134.7725359
DASH/USD,2019-05-10,111.75,1429.10417132
DASH/USD,2019-05-11,123.717,2467.79246667
DASH/USD,2019-05-12,124.6,1243.48932892
DASH/USD,2019-05-13,131.68,2353.36659229
DASH/USD,2019-05-14,141.775,2559.84050812
DASH/USD,2019-05-15,154.062,2504.27573182
DASH/USD,2019-05-16,148.514,1726.88554414
DASH/USD,2019-05-17,138.0,1566.74711824
DASH/USD,2019-05-18,141.567,509.79204077
DASH/USD,2019-05-19,172.945,1583.67622574
DASH/USD,2019-05-20,168.437,1797.92105686
DASH/USD,2019-05-21,167.276,296.76184025
DASH/USD,2019-05-22,155.683,1162.96818593
DASH/USD,2019-05-23,154.011,292.03174346
DASH/USD,2019-05-24,156.28,3015.39958895
DASH/USD,2019-05-25,155.588,502.23937088
DASH/USD,2019-05-26,162.254,1045.68831786
DASH/USD,2019-05-27,166.5,607.07950985
DASH/USD,2019-05-28,169.303,437.83677961
DASH/USD,2019-05-29,168.8,448.31876231
DASH/USD,2019-05-30,161.618,1344.5705577
DASH/USD,2019-05-31,165.314,1027.19905409
DASH/USD,2019-06-01,163.245,188.50822494
DASH/USD,2019-06-02,165.733,289.35864751
DASH/USD,2019-06-03,156.346,2650.82462796
DASH/USD,2019-06-04,143.833,2477.55766125
DASH/USD,2019-06-05,147.836,2374.4858991
DASH/USD,2019-06-06,143.701,1317.07201421
DASH/USD,2019-06-07,149.801,4131.20583246
DASH/USD,2019-06-08,146.249,592.68226867
DASH/USD,2019-06-09,142.168,875.57503262
DASH/USD,2019-06-10,150.901,2742.17508559
DASH/USD,2019-06-11,147.5,4984.58009401
DASH/USD,2019-06-12,156.776,1635.86864062
DASH/USD,2019-06-13,154.152,956.66229476
DASH/USD,2019-06-14,154.136,1015.79098285
DASH/USD,2019-06-15,154.853,1122.49499845
DASH/USD,2019-06-16,157.133,4386.67836094
DASH/USD,2019-06-17,158.71,941.05271233
DASH/USD,2019-06-18,158.007,3519.22833454
DASH/USD,2019-06-19,161.445,736.25696622
DASH/USD,2019-06-20,161.373,908.80072196
DASH/USD,2019-06-21,167.43,1123.96148116
DASH/USD,2019-06-22,176.034,3899.42402306
DASH/USD,2019-06-23,173.211,847.68425449
DASH/USD,2019-06-24,175.906,1161.24829053
DASH/USD,2019-06-25,177.21,1901.60639044
DASH/USD,2019-06-26,173.745,5156.67085548
DASH/USD,2019-06-27,155.099,4581.58833634
DASH/USD,2019-06-28,169.686,1975.11394442
DASH/USD,2019-06-29,169.467,692.44918034
DASH/USD,2019-06-30,155.767,904.24551189
DASH/USD,2019-07-01,154.47,1745.38993542
DASH/USD,2019-07-02,152.023,1949.57732805
DASH/USD,2019-07-03,157.694,1500.93772445
DASH/USD,2019-07-04,153.942,867.94870605
DASH/USD,2019-07-05,154.199,1026.19249068
DASH/USD,2019-07-06,154.106,386.33179478
DASH/USD,2019-07-07,157.999,386.09536423
DASH/USD,2019-07-08,159.198,418.50333381
DASH/USD,2019-07-09,156.166,2010.12715106
DASH/USD,2019-07-10,149.918,1151.72121038
DASH/USD,2019-07-11,142.621,1483.18088236
DASH/USD,2019-07-12,142.962,643.90174611
DASH/USD,2019-07-13,140.136,1463.83515131
DASH/USD,2019-07-14,127.81,917.95860092
DASH/USD,2019-07-15,121.646,2250.90094011
DASH/USD,2019-07-16,100.094,4157.79072827
DASH/USD,2019-07-17,102.381,3150.06630496
DASH/USD,2019-07-18,110.747,1723.30027947
DASH/USD,2019-07-19,112.791,778.9704814
DASH/USD,2019-07-20,116.48,748.09585056
DASH/USD,2019-07-21,118.088,398.62715352
DASH/USD,2019-07-22,114.117,1310.43371505
DASH/USD,2019-07-23,109.213,673.49194894
DASH/USD,2019-07-24,109.532,661.84020089
DASH/USD,2019-07-25,114.39,705.08545169
DASH/USD,2019-07-26,115.228,993.48294848
DASH/USD,2019-07-27,110.908,735.90185685
DASH/USD,2019-07-28,108.217,704.05317703
DASH/USD,2019-07-29,105.721,419.53230346
DASH/USD,2019-07-30,104.974,818.94209402
DASH/USD,2019-07-31,108.404,3028.58395645
DASH/USD,2019-08-01,107.068,708.64695255
DASH/USD,2019-08-02,104.954,1834.18576706
DASH/USD,2019-08-03,106.396,1353.6014828
DASH/USD,2019-08-04,106.224,654.77571461
DASH/USD,2019-08-05,110.647,2943.07437562
DASH/USD,2019-08-06,106.0,3533.63469221
DASH/USD,2019-08-07,107.504,2133.39882745
DASH/USD,2019-08-08,105.369,3784.25403802
DASH/USD,2019-08-09,102.982,793.29567405
DASH/USD,2019-08-10,99.016,1372.97112221
DASH/USD,2019-08-11,106.606,3692.86915488
DASH/USD,2019-08-12,104.43,1637.26865923
DASH/USD,2019-08-13,100.652,1798.25609696
DASH/USD,2019-08-14,95.481,2121.72098418
DASH/USD,2019-08-15,94.395,3107.94886687
DASH/USD,2019-08-16,93.648,2196.72421837
DASH/USD,2019-08-17,91.763,292.66681484
DASH/USD,2019-08-18,94.918,447.9338028
DASH/USD,2019-08-19,96.619,1275.23755956
DASH/USD,2019-08-20,93.359,437.12020286
DASH/USD,2019-08-21,89.325,2400.93700647
DASH/USD,2019-08-22,91.677,442.53911051
DASH/USD,2019-08-23,93.743,1106.39276898
DASH/USD,2019-08-24,92.124,169.47294331
DASH/USD,2019-08-25,90.812,425.14323552
DASH/USD,2019-08-26,92.1,290.79563456
DASH/USD,2019-08-27,90.441,1099.48395113
DASH/USD,2019-08-28,84.222,1553.11579561
DASH/USD,2019-08-29,79.98,1186.74680956
DASH/USD,2019-08-30,79.79,1868.28356653
DASH/USD,2019-08-31,80.0,787.3469247
DASH/USD,2019-09-01,79.777,761.34052157
DASH/USD,2019-09-02,81.34,2075.08247644
DASH/USD,2019-09-03,82.678,648.11735465
DASH/USD,2019-09-04,80.9,1173.02909561
DASH/USD,2019-09-05,80.002,836.02328336
DASH/USD,2019-09-06,79.786,1936.38830454
DASH/USD,2019-09-07,83.771,1451.04326442
DASH/USD,2019-09-08,87.523,2259.56337396
DASH/USD,2019-09-09,86.255,703.63144633
DASH/USD,2019-09-10,82.389,1336.45105904
DASH/USD,2019-09-11,81.697,955.09302467
DASH/USD,2019-09-12,85.401,1938.39227939
DASH/USD,2019-09-13,93.333,1917.7141639
DASH/USD,2019-09-14,91.901,1228.85176468
DASH/USD,2019-09-15,89.0,141.05087601
DASH/USD,2019-09-16,92.674,1718.52676498
DASH/USD,2019-09-17,94.609,2101.64718263
DASH/USD,2019-09-18,97.657,1688.91200087
DASH/USD,2019-09-19,100.453,6074.75283526
DASH/USD,2019-09-20,96.692,824.54090583
DASH/USD,2019-09-21,92.866,534.83491636
DASH/USD,2019-09-22,90.833,645.3797909
DASH/USD,2019-09-23,86.932,825.2462289
DASH/USD,2019-09-24,72.002,2239.63410974
DASH/USD,2019-09-25,73.65,2656.27591429
DASH/USD,2019-09-26,69.636,3823.18937002
DASH/USD,2019-09-27,71.633,1698.38283832
DASH/USD,2019-09-28,71.85,787.16857318
DASH/USD,2019-09-29,69.0,526.15305769
DASH/USD,2019-09-30,70.59,2059.82261741
DASH/USD,2019-10-01,69.951,1156.29458063
DASH/USD,2019-10-02,70.717,239.99312993
DASH/USD,2019-10-03,69.639,1495.08077944
DASH/USD,2019-10-04,69.826,1507.05665543
DASH/USD,2019-10-05,69.795,310.55199576
DASH/USD,2019-10-06,69.099,1768.35169139
DASH/USD,2019-10-07,71.0,629.19259074
DASH/USD,2019-10-08,70.323,4719.71933232
DASH/USD,2019-10-09,74.0,2373.71963763
DASH/USD,2019-10-10,72.595,3154.40208048
DASH/USD,2019-10-11,69.586,2033.37762985
DASH/USD,2019-10-12,70.648,1782.02253295
DASH/USD,2019-10-13,70.292,1968.37599947
DASH/USD,2019-10-14,71.083,2144.94408965
DASH/USD,2019-10-15,71.225,3535.77534892
DASH/USD,2019-10-16,68.202,1841.68658122
DASH/USD,2019-10-17,68.775,1215.84611704
DASH/USD,2019-10-18,67.646,1984.19123202
DASH/USD,2019-10-19,67.224,1063.98683057
DASH/USD,2019-10-20,69.26,336.21017457
DASH/USD,2019-10-21,68.856,255.38498267
DASH/USD,2019-10-22,67.042,1949.31880002
DASH/USD,2019-10-23,62.667,1047.39897891
DASH/USD,2019-10-24,62.499,1896.51793622
DASH/USD,2019-10-25,70.178,4216.47927185
DASH/USD,2019-10-26,70.468,4905.52601833
DASH/USD,2019-10-27,71.827,3144.84059711
DASH/USD,2019-10-28,71.648,4956.778601
DASH/USD,2019-10-29,72.77,1139.63346819
DASH/USD,2019-10-30,72.05,1220.04711863
DASH/USD,2019-10-31,71.577,1266.93231222
DASH/USD,2019-11-01,71.795,1236.47919962
DASH/USD,2019-11-02,72.065,1311.00705697
DASH/USD,2019-11-03,71.596,689.69444832
DASH/USD,2019-11-04,72.846,1514.3666492
DASH/USD,2019-11-05,74.62,2325.72178122
DASH/USD,2019-11-06,74.3,1602.36564754
DASH/USD,2019-11-07,72.133,1430.10266903
DASH/USD,2019-11-08,69.52,2069.79172534
DASH/USD,2019-11-09,69.548,300.45067675
DASH/USD,2019-11-10,71.329,1198.11120197
DASH/USD,2019-11-11,69.983,672.47168265
DASH/USD,2019-11-12,70.17,684.40466611
DASH/USD,2019-11-13,69.639,705.44869559
DASH/USD,2019-11-14,68.526,1058.00449878
DASH/USD,2019-11-15,68.005,374.20115408
DASH/USD,2019-11-16,67.973,787.10085152
DASH/USD,2019-11-17,67.749,283.53113202
DASH/USD,2019-11-18,64.528,367.65666896
DASH/USD,2019-11-19,65.184,739.79886965
DASH/USD,2019-11-20,63.451,2534.64959462
DASH/USD,2019-11-21,60.258,1832.51813258
DASH/USD,2019-11-22,55.343,2799.17848847
DASH/USD,2019-11-23,54.7,441.99776405
DASH/USD,2019-11-24,51.07,780.66003578
DASH/USD,2019-11-25,50.128,2801.95303988
DASH/USD,2019-11-26,50.179,916.56180043
DASH/USD,2019-11-27,50.569,2839.56454614
DASH/USD,2019-11-28,52.448,8400.28276392
DASH/USD,2019-11-29,56.759,4848.72142584
DASH/USD,2019-11-30,55.049,1702.34798552
DASH/USD,2019-12-01,53.23,353.72058204
DASH/USD,2019-12-02,51.755,6855.05010626
DASH/USD,2019-12-03,51.237,1504.590094
DASH/USD,2019-12-04,50.62,6973.12515149
DASH/USD,2019-12-05,50.14,4099.29938648
DASH/USD,2019-12-06,52.502,1689.27502987
DASH/USD,2019-12-07,52.915,1778.38723948
DASH/USD,2019-12-08,52.137,194.27674847
DASH/USD,2019-12-09,51.044,2040.06242342
DASH/USD,2019-12-10,49.946,2042.96364194
DASH/USD,2019-12-11,49.628,919.69291626
DASH/USD,2019-12-12,49.801,5180.56253022
DASH/USD,2019-12-13,50.556,592.64633009
DASH/USD,2019-12-14,49.447,1948.48123358
DASH/USD,2019-12-15,50.588,1783.00308715
DASH/USD,2019-12-16,45.944,4302.16075735
DASH/USD,2019-12-17,41.198,6026.59791263
DASH/USD,2019-12-18,44.274,2649.50400745
DASH/USD,2019-12-19,42.886,710.28103445
DASH/USD,2019-12-20,43.322,518.62828348
DASH/USD,2019-12-21,42.549,742.23715666
DASH/USD,2019-12-22,43.771,851.26964771
DASH/USD,2019-12-23,42.807,890.92402754
DASH/USD,2019-12-24,41.604,2930.00735278
DASH/USD,2019-12-25,40.584,945.87985086
DASH/USD,2019-12-26,39.953,3670.27371643
DASH/USD,2019-12-27,39.698,1506.33114514
DASH/USD,2019-12-28,41.929,5460.0724319
DASH/USD,2019-12-29,44.602,3107.66433094
DASH/USD,2019-12-30,41.967,3106.74896212
DASH/USD,2019-12-31,41.027,1399.5098155
DASH/USD,2020-01-01,41.811,3560.14360879
DASH/USD,2020-01-02,39.839,1723.42652717
DASH/USD,2020-01-03,43.726,4483.00750135
DASH/USD,2020-01-04,46.026,4724.64748144
DASH/USD,2020-01-05,51.055,5332.20885117
DASH/USD,2020-01-06,56.732,9412.16013023
DASH/USD,2020-01-07,54.655,5579.4404701
DASH/USD,2020-01-08,52.221,2738.08026905
DASH/USD,2020-01-09,50.62,1322.76077986
DASH/USD,2020-01-10,56.857,4912.09543533
DASH/USD,2020-01-11,63.452,9755.01788248
DASH/USD,2020-01-12,66.329,4825.06098599
DASH/USD,2020-01-13,69.397,5871.08904171
DASH/USD,2020-01-14,88.958,26325.28672951
DASH/USD,2020-01-15,133.013,49795.28665571
DASH/USD,2020-01-16,128.025,15095.39526313
DASH/USD,2020-01-17,113.136,8831.7076642
DASH/USD,2020-01-18,101.161,14133.75062721
DASH/USD,2020-01-19,105.033,9786.47382111
DASH/USD,2020-01-20,109.56,9005.82817459
DASH/USD,2020-01-21,110.784,3399.48048103
DASH/USD,2020-01-22,106.828,5420.19054423
DASH/USD,2020-01-23,102.203,3784.30933796
DASH/USD,2020-01-24,100.232,3685.28780619
DASH/USD,2020-01-25,101.297,1100.31176066
DASH/USD,2020-01-26,110.658,3916.21850368
DASH/USD,2020-01-27,112.827,5267.30612608
DASH/USD,2020-01-28,115.509,3196.02387489
DASH/USD,2020-01-29,121.179,7359.15449944
DASH/USD,2020-01-30,121.79,11664.14249636
DASH/USD,2020-01-31,115.961,5554.38711413
DASH/USD,2020-02-01,115.898,1359.06666481
DASH/USD,2020-02-02,114.319,674.1373446
DASH/USD,2020-02-03,114.246,4568.29708578
DASH/USD,2020-02-04,110.101,2657.0232338
DASH/USD,2020-02-05,122.499,4167.42566523
DASH/USD,2020-02-06,119.737,5873.98904093
DASH/USD,2020-02-07,118.426,875.50495505
DASH/USD,2020-02-08,126.405,7167.93106872
DASH/USD,2020-02-09,127.428,3053.5920323
DASH/USD,2020-02-10,127.448,3318.55984548
DASH/USD,2020-02-11,129.642,4215.87790062
DASH/USD,2020-02-12,133.395,4356.34246592
