symbol,date,close,volume,daily_return,fast_close,slow_close,crossover_long,crossover_short,crossover_signal
ETH/USD,2019-02-14,119.37,43213.37927674,-0.010034831647039222,119.90052242478342,113.41856341290777,1.0,0.0,1.0
ETH/USD,2019-02-15,120.48,25073.81080977,0.009298818798693098,120.19026176502564,114.06452884985747,1.0,0.0,1.0
ETH/USD,2019-02-16,121.51,21683.65298154,0.008549136786188516,120.85013151181366,114.72933008922286,1.0,0.0,1.0
ETH/USD,2019-02-17,132.34,69683.91075228,0.08912846679285646,126.59506849530625,116.26744103427465,1.0,0.0,1.0
ETH/USD,2019-02-18,144.71,136945.67859328,0.09347136164424974,135.65253640712177,118.7020074019342,1.0,0.0,1.0
ETH/USD,2019-02-19,142.84,91822.82862986,-0.012922396517172308,139.24626863196715,120.73033505591967,1.0,0.0,1.0
ETH/USD,2019-02-20,147.71,76650.35169705,0.034094091290954864,143.47813456822243,122.95941399014757,1.0,0.0,1.0
ETH/USD,2019-02-21,144.17,40087.98459763,-0.02396587908740111,143.82406729442081,124.68483828840999,1.0,0.0,1.0
ETH/USD,2019-02-22,146.94,40300.64821341,0.019213428591246418,145.38203367042593,126.4695710090347,1.0,0.0,1.0
ETH/USD,2019-02-23,157.5,89099.30773369,0.0718660677827685,151.4410168803559,128.92554304064524,1.0,0.0,1.0
ETH/USD,2019-02-24,131.56,163445.21612882,-0.16469841269841268,141.50050840314668,129.13154383948228,1.0,0.0,1.0
ETH/USD,2019-02-25,137.54,87908.52904367,0.045454545454545414,139.5202541978848,129.78174100242887,1.0,0.0,1.0
ETH/USD,2019-02-26,135.71,27188.044872099996,-0.013305220299549059,137.6151270971681,130.23545274010013,1.0,0.0,1.0
ETH/USD,2019-02-27,134.11,65791.42775204,-0.01178984599513666,135.86256354776796,130.52917630081186,1.0,0.0,1.0
ETH/USD,2019-02-28,134.52,50852.3554732,0.0030571918574304746,135.1912817737277,130.82906315946633,1.0,0.0,1.0
ETH/USD,2019-03-01,134.79,21384.14403901,0.002007136485280947,134.99064088684048,131.12429009902968,1.0,0.0,1.0
ETH/USD,2019-03-02,132.23,28561.88743014,-0.01899250686252696,133.6103204433399,131.20608478042888,1.0,0.0,1.0
ETH/USD,2019-03-03,129.81,28454.72947495,-0.018301444452847204,131.71016022161464,131.10352836721813,1.0,0.0,1.0
ETH/USD,2019-03-04,125.1,66898.86324461,-0.03628379939912185,128.4050801107592,130.66535413432953,0.0,-1.0,-1.0
ETH/USD,2019-03-05,136.49,82584.86243602,0.09104716227018406,132.44754005540904,131.08792890372078,1.0,0.0,1.0
ETH/USD,2019-03-06,136.92,70564.28155099,0.0031504139497398054,134.68377002771265,131.50869348185472,1.0,0.0,1.0
ETH/USD,2019-03-07,136.11,38666.829590199995,-0.005915863277826228,135.3968850138576,131.8389518490027,1.0,0.0,1.0
ETH/USD,2019-03-08,132.74,52097.75622903,-0.02475938579090442,134.0684425069276,131.90331504809987,1.0,0.0,1.0
ETH/USD,2019-03-09,136.45,30058.03059829,0.027949374717492592,135.25922125346432,132.22664795456456,1.0,0.0,1.0
ETH/USD,2019-03-10,134.67,21511.09988217,-0.013045071454745316,134.9646106267321,132.39968687740418,1.0,0.0,1.0
ETH/USD,2019-03-11,131.7,42919.26672991,-0.022053909556694173,133.33230531336585,132.35032504889503,1.0,0.0,1.0
ETH/USD,2019-03-12,132.91,46278.07855734,0.009187547456340317,133.1211526566829,132.3896683463227,1.0,0.0,1.0
ETH/USD,2019-03-13,131.12,18614.40035701,-0.013467760138439533,132.12057632834143,132.30071106173088,0.0,-1.0,-1.0
ETH/USD,2019-03-14,131.4,43022.54633831,0.002135448444173349,131.76028816417073,132.23779898053647,0.0,-1.0,-1.0
ETH/USD,2019-03-15,135.89,33457.93295049,0.03417047184170463,133.82514408208536,132.49216213773965,1.0,0.0,1.0
ETH/USD,2019-03-16,140.4,53506.02431288,0.033188608433291744,137.11257204104268,133.04144385157184,1.0,0.0,1.0
ETH/USD,2019-03-17,138.02,27353.15555806,-0.016951566951566965,137.56628602052135,133.38639632928076,1.0,0.0,1.0
ETH/USD,2019-03-18,136.85,34696.63109607,-0.008477032314157529,137.20814301026064,133.62582567258934,1.0,0.0,1.0
ETH/USD,2019-03-19,137.96,18749.55419361,0.008111070515162577,137.58407150513034,133.92478932878208,1.0,0.0,1.0
ETH/USD,2019-03-20,138.82,23320.93313862,0.006233690924905666,138.20203575256517,134.26177452614908,1.0,0.0,1.0
ETH/USD,2019-03-21,134.3,29833.59845663,-0.03256014983431765,136.2510178762826,134.26440104029268,1.0,0.0,1.0
ETH/USD,2019-03-22,135.78,14835.81749767,0.011020104244229278,136.0155089381413,134.36835819332705,1.0,0.0,1.0
ETH/USD,2019-03-23,136.67,30434.91753796,0.006554720871998709,136.34275446907066,134.5259751349312,1.0,0.0,1.0
ETH/USD,2019-03-24,135.25,13286.404964700001,-0.010389990488036793,135.79637723453533,134.57548160448232,1.0,0.0,1.0
ETH/USD,2019-03-25,132.93,24177.03124028,-0.017153419593345598,134.36318861726767,134.46312730571069,0.0,-1.0,-1.0
ETH/USD,2019-03-26,133.29,15378.28122048,0.0027081922816518667,133.82659430863384,134.38313066688474,0.0,-1.0,-1.0
ETH/USD,2019-03-27,139.15,31417.82424133,0.043964288393728124,136.4882971543169,134.70779054971413,1.0,0.0,1.0
ETH/USD,2019-03-28,137.35,13222.47865232,-0.01293568091987074,136.91914857715847,134.8875399974539,1.0,0.0,1.0
ETH/USD,2019-03-29,142.71,27335.95100738,0.039024390243902474,139.81457428857925,135.41913669985888,1.0,0.0,1.0
ETH/USD,2019-03-30,142.01,25780.58060212,-0.004905052203770022,140.91228714428962,135.86659356428063,1.0,0.0,1.0
ETH/USD,2019-03-31,141.29,7464.44608891,-0.005070065488345876,141.1011435721448,136.2344515174606,1.0,0.0,1.0
ETH/USD,2019-04-01,141.05,30807.37377791,-0.0016986340151460277,141.0755717860724,136.56079884699108,1.0,0.0,1.0
ETH/USD,2019-04-02,164.62,121757.68073699,0.1671038638780573,152.8477858930362,138.46083220924586,1.0,0.0,1.0
ETH/USD,2019-04-03,161.3,164618.08079024,-0.020167658850686387,157.0738929465181,140.00623396638682,1.0,0.0,1.0
ETH/USD,2019-04-04,157.51,70707.18204617,-0.02349659020458783,157.29194647325903,141.18979265565503,1.0,0.0,1.0
ETH/USD,2019-04-05,165.72,48340.92978776,0.052123674687321486,161.50597323662953,142.8473828138626,1.0,0.0,1.0
ETH/USD,2019-04-06,165.44,57005.36815983,-0.0016895969104513409,163.47298661831476,144.3731181331888,1.0,0.0,1.0
ETH/USD,2019-04-07,174.71,44834.93391946,0.05603239845261121,169.09149330915739,146.4206849738531,1.0,0.0,1.0
ETH/USD,2019-04-08,180.54,87627.49845494,0.03336958388186129,174.81574665457867,148.72233086596884,1.0,0.0,1.0
ETH/USD,2019-04-09,175.9,29236.8867203,-0.025700675750526147,175.35787332728933,150.55480101739727,1.0,0.0,1.0
ETH/USD,2019-04-10,177.54,65659.39781258,0.009323479249573552,176.44893666364464,152.37345976861513,1.0,0.0,1.0
ETH/USD,2019-04-11,164.89,52065.19974125,-0.07125154894671626,170.66946833182232,153.21664734208653,1.0,0.0,1.0
ETH/USD,2019-04-12,164.42,34852.72828319,-0.00285038510522162,167.54473416591117,153.9710699900503,1.0,0.0,1.0
ETH/USD,2019-04-13,163.7,17744.18976678,-0.004379029315168426,165.62236708295558,154.6259628608791,1.0,0.0,1.0
ETH/USD,2019-04-14,167.98,22569.02065332,0.026145387904703776,166.80118354147777,155.52456429514717,1.0,0.0,1.0
ETH/USD,2019-04-15,160.6,53476.20582851,-0.04393380164305272,163.70059177073887,155.86598302192425,1.0,0.0,1.0
ETH/USD,2019-04-16,166.37,31775.94245938,0.035927770859277786,165.03529588536944,156.5723629566853,1.0,0.0,1.0
ETH/USD,2019-04-17,166.58,21326.25952595,0.0012622467993028685,165.80764794268472,157.24517263406378,1.0,0.0,1.0
ETH/USD,2019-04-18,174.04,42038.87005818,0.04478328730940073,169.92382397134236,158.373986121922,1.0,0.0,1.0
ETH/USD,2019-04-19,173.52,25695.13654122,-0.0029878188922085602,171.72191198567117,159.391730290225,1.0,0.0,1.0
ETH/USD,2019-04-20,173.75,26165.68467729,0.0013254956201014245,172.73595599283558,160.3563211721124,1.0,0.0,1.0
ETH/USD,2019-04-21,169.9,29212.2435949,-0.022158273381294946,171.3179779964178,160.99733042643794,1.0,0.0,1.0
ETH/USD,2019-04-22,171.56,26074.47389926,0.009770453207769147,171.4389889982089,161.70664001862787,1.0,0.0,1.0
ETH/USD,2019-04-23,170.51,35068.20080984,-0.0061203077640475945,170.97449449910445,162.29769795417226,1.0,0.0,1.0
ETH/USD,2019-04-24,165.72,51119.21384994,-0.028092194006216653,168.34724724955223,162.52743169715723,1.0,0.0,1.0
ETH/USD,2019-04-25,152.09,73004.03616572,-0.08224716389090025,160.21862362477611,161.82689643343576,0.0,-1.0,-1.0
ETH/USD,2019-04-26,153.05,43774.66277206,0.006312052074429753,156.63431181238806,161.23790098708608,0.0,-1.0,-1.0
ETH/USD,2019-04-27,155.73,21193.1334655,0.017510617445279264,156.18215590619403,160.86833151970347,0.0,-1.0,-1.0
ETH/USD,2019-04-28,153.56,13792.47994485,-0.013934373595325122,154.87107795309703,160.37802091321393,0.0,-1.0,-1.0
ETH/USD,2019-04-29,152.29,40991.15380294,-0.008270382912216823,153.5805389765485,159.83546784851026,0.0,-1.0,-1.0
ETH/USD,2019-04-30,160.36,33606.43773275,0.05299100400551593,156.97026948827425,159.87065001159354,0.0,-1.0,-1.0
ETH/USD,2019-05-01,158.55,32353.799255299997,-0.011287104015964111,157.76013474413713,159.7820789288858,0.0,-1.0,-1.0
ETH/USD,2019-05-02,158.81,24532.06601073,0.0016398612425101433,158.28506737206857,159.71689168301336,0.0,-1.0,-1.0
ETH/USD,2019-05-03,164.52,42707.77819489,0.035954914677917005,161.4025336860343,160.03895648521558,1.0,0.0,1.0
ETH/USD,2019-05-04,161.95,34581.59249803,-0.015621201069778934,161.67626684301715,160.16708740289627,1.0,0.0,1.0
ETH/USD,2019-05-05,161.34,13915.32551227,-0.0037665946279714646,161.50813342150857,160.24572206116486,1.0,0.0,1.0
ETH/USD,2019-05-06,171.2,64032.24253654,0.06111317714144038,166.3540667107543,160.98006588833965,1.0,0.0,1.0
ETH/USD,2019-05-07,166.23,70730.01471526,-0.029030373831775647,166.29203335537716,161.3319819384441,1.0,0.0,1.0
ETH/USD,2019-05-08,169.51,41452.22994429,0.01973169704626132,167.90101667768857,161.88013880455225,1.0,0.0,1.0
ETH/USD,2019-05-09,169.96,42903.61367397,0.002654710636540658,168.93050833884428,162.42168333008163,1.0,0.0,1.0
ETH/USD,2019-05-10,172.09,59366.8995901,0.012532360555424837,170.51025416942213,163.06965555577946,1.0,0.0,1.0
ETH/USD,2019-05-11,192.3,157832.01351401,0.11743854959614164,181.40512708471107,165.02857406727264,1.0,0.0,1.0
ETH/USD,2019-05-12,188.17,109896.39221777,-0.02147685907436314,184.78756354235554,166.57935700185016,1.0,0.0,1.0
ETH/USD,2019-05-13,195.8,111071.71996897,0.04054844024020854,190.29378177117778,168.53743762247365,1.0,0.0,1.0
ETH/USD,2019-05-14,217.0,127322.52365775,0.10827374872318685,203.6468908855889,171.78478257167015,1.0,0.0,1.0
ETH/USD,2019-05-15,249.21,156804.45618626,0.14843317972350234,226.42844544279444,176.97262756177702,1.0,0.0,1.0
ETH/USD,2019-05-16,264.73,264887.02602296,0.06227679467116087,245.57922272139723,182.8525533878275,1.0,0.0,1.0
ETH/USD,2019-05-17,244.44,173804.26145394,-0.07664412797945086,245.0096113606986,186.97889526169936,1.0,0.0,1.0
ETH/USD,2019-05-18,234.01,68140.92524481,-0.042668957617411296,239.5098056803493,190.1298631766311,1.0,0.0,1.0
ETH/USD,2019-05-19,261.18,90454.7508358,0.11610614930985852,250.34490284017465,194.8899016568916,1.0,0.0,1.0
ETH/USD,2019-05-20,252.3,82280.15887445,-0.03399954054674936,251.32245142008733,198.7360095942049,1.0,0.0,1.0
ETH/USD,2019-05-21,255.0,74201.15499354,0.010701545778834642,253.16122571004365,202.50523551035639,1.0,0.0,1.0
ETH/USD,2019-05-22,243.2,65879.61444054,-0.04627450980392156,248.18061285502182,205.23138339719807,1.0,0.0,1.0
ETH/USD,2019-05-23,245.67,53749.51896255,0.010156250000000089,246.92530642751092,207.9403092457118,1.0,0.0,1.0
ETH/USD,2019-05-24,249.68,42502.69181918,0.016322709325518048,248.30265321375546,210.7363318768444,1.0,0.0,1.0
ETH/USD,2019-05-25,252.05,28022.38111275,0.009492149951938478,250.17632660687775,213.50376074833397,1.0,0.0,1.0
ETH/USD,2019-05-26,268.26,60204.85399465,0.06431263638167017,259.21816330343887,217.1715820204553,1.0,0.0,1.0
ETH/USD,2019-05-27,271.1,48817.99948753,0.010586744203384901,265.1590816517195,220.78388875452183,1.0,0.0,1.0
ETH/USD,2019-05-28,271.67,37193.44927964,0.0021025451862781708,268.4145408258597,224.1923558159555,1.0,0.0,1.0
ETH/USD,2019-05-29,269.5,36424.98128814,-0.00798763205359454,268.95727041292986,227.2271182060373,1.0,0.0,1.0
ETH/USD,2019-05-30,254.49,104918.33823345,-0.05569573283858997,261.7236352064649,229.05319395963969,1.0,0.0,1.0
ETH/USD,2019-05-31,267.56,64202.01650985,0.05135761719517462,264.6418176032324,231.63235677264225,1.0,0.0,1.0
ETH/USD,2019-06-01,264.86,35116.8105643,-0.010091194498430212,264.7509088016162,233.85789684061308,1.0,0.0,1.0
ETH/USD,2019-06-02,269.27,20632.528141400002,0.0166503058219436,267.0104544008081,236.22972148888925,1.0,0.0,1.0
ETH/USD,2019-06-03,249.83,84727.78438724,-0.07219519441452804,258.42022720040404,237.1406283517603,1.0,0.0,1.0
ETH/USD,2019-06-04,241.13,170595.48637977,-0.03482368010246972,249.77511360020202,237.40782210312426,1.0,0.0,1.0
ETH/USD,2019-06-05,245.88,82192.27012018,0.019698917596317367,247.827556800101,237.97525274997437,1.0,0.0,1.0
ETH/USD,2019-06-06,249.29,71799.71944486,0.013868553766064773,248.5587784000505,238.73306003059727,1.0,0.0,1.0
ETH/USD,2019-06-07,249.5,71269.38525333,0.0008423923944000933,249.02938920002526,239.45417192214333,1.0,0.0,1.0
ETH/USD,2019-06-08,244.48,47646.81103134,-0.02012024048096195,246.7546946000126,239.79077236355107,1.0,0.0,1.0
ETH/USD,2019-06-09,231.25,72835.23425099,-0.05411485602094235,239.0023473000063,239.21876567284653,0.0,-1.0,-1.0
ETH/USD,2019-06-10,247.82,68465.65005403,0.071654054054054,243.41117365000315,239.7948178965688,1.0,0.0,1.0
ETH/USD,2019-06-11,245.17,65442.29965872,-0.010693245097248005,244.29058682500158,240.1548088352268,1.0,0.0,1.0
ETH/USD,2019-06-12,262.5,95109.4060323,0.07068564669413058,253.3952934125008,241.6513199646461,1.0,0.0,1.0
ETH/USD,2019-06-13,255.15,61234.27294143,-0.028000000000000025,254.27264670625038,242.5553541167367,1.0,0.0,1.0
ETH/USD,2019-06-14,263.83,84913.82807515,0.03401920438957462,259.0513233531252,243.98015340173188,1.0,0.0,1.0
ETH/USD,2019-06-15,269.44,53301.09648359,0.021263692529280176,264.2456616765626,245.6852347037107,1.0,0.0,1.0
ETH/USD,2019-06-16,268.58,82865.24390081,-0.0031918052256532103,266.41283083828125,247.2185222295138,1.0,0.0,1.0
ETH/USD,2019-06-17,273.74,56187.61169289,0.019212152803633975,270.07641541914063,248.9946874045511,1.0,0.0,1.0
ETH/USD,2019-06-18,264.65,61247.86848591,-0.03320669248191721,267.3632077095703,250.0431325639084,1.0,0.0,1.0
ETH/USD,2019-06-19,268.91,37463.93221811,0.01609673153221247,268.13660385478516,251.30665287539728,1.0,0.0,1.0
ETH/USD,2019-06-20,271.99,40588.11275971,0.011453646201331269,270.06330192739256,252.69181882957233,1.0,0.0,1.0
ETH/USD,2019-06-21,296.08,117214.37281864,0.0885694326997315,283.07165096369624,255.59752093058964,1.0,0.0,1.0
ETH/USD,2019-06-22,308.54,116845.32653578,0.042083220751148565,295.80582548184816,259.14306314704584,1.0,0.0,1.0
ETH/USD,2019-06-23,305.99,72649.75142758,-0.008264730667012388,300.8979127409241,262.2803802376051,1.0,0.0,1.0
ETH/USD,2019-06-24,310.44,62913.04696389,0.014542958920226168,305.66895637046207,265.50559896344606,1.0,0.0,1.0
ETH/USD,2019-06-25,316.88,72350.65082731,0.020744749387965555,311.27447818523103,268.946101444168,1.0,0.0,1.0
ETH/USD,2019-06-26,334.51,223195.75749449,0.05563620297904559,322.8922390926155,273.3368535887579,1.0,0.0,1.0
ETH/USD,2019-06-27,293.68,233905.78143136,-0.1220591312666287,308.28611954630776,274.6992120383156,1.0,0.0,1.0
ETH/USD,2019-06-28,309.79,84979.95769148,0.05485562517025344,309.0380597731539,277.0491995650673,1.0,0.0,1.0
ETH/USD,2019-06-29,317.0,104992.57178026,0.023273830659478856,313.01902988657696,279.72465147494233,1.0,0.0,1.0
ETH/USD,2019-06-30,289.5,84055.25175695,-0.08675078864353314,301.2595149432885,280.3792924628869,1.0,0.0,1.0
ETH/USD,2019-07-01,293.51,99326.46106773,0.013851468048359239,297.3847574716442,281.2586356411628,1.0,0.0,1.0
ETH/USD,2019-07-02,291.24,97796.24306384,-0.007733978399373065,294.3123787358221,281.9270712109991,1.0,0.0,1.0
ETH/USD,2019-07-03,302.1,46720.30830825,0.037288833951380385,298.20618936791107,283.27801728250563,1.0,0.0,1.0
ETH/USD,2019-07-04,282.57,37822.8201875,-0.06464746772591867,290.3880946839555,283.23060265208443,1.0,0.0,1.0
ETH/USD,2019-07-05,287.6,42955.96432217,0.017800898892309958,288.99404734197776,283.52321290659927,1.0,0.0,1.0
ETH/USD,2019-07-06,287.65,22427.64826858,0.00017385257301794077,288.32202367098887,283.7995757097705,1.0,0.0,1.0
ETH/USD,2019-07-07,306.47,34078.66004013,0.06542673387797682,297.39601183549445,285.31776781950913,1.0,0.0,1.0
ETH/USD,2019-07-08,313.67,49502.17100442,0.023493327242470663,305.53300591774723,287.2164572132211,1.0,0.0,1.0
ETH/USD,2019-07-09,307.95,47355.42623708,-0.018235725443938033,306.74150295887364,288.60493775730646,1.0,0.0,1.0
ETH/USD,2019-07-10,288.46,94063.94724615,-0.06328949504789738,297.6007514794368,288.59523159704423,1.0,0.0,1.0
ETH/USD,2019-07-11,268.49,92385.88473058,-0.06922970255841354,283.0453757397184,287.2488298554034,0.0,-1.0,-1.0
ETH/USD,2019-07-12,275.48,37677.42976303,0.026034489180230214,279.2626878698592,286.4606985927207,0.0,-1.0,-1.0
ETH/USD,2019-07-13,269.18,48565.50521838,-0.022869173805720955,274.22134393492956,285.30345103391716,0.0,-1.0,-1.0
ETH/USD,2019-07-14,237.11,106578.61528746,-0.11913960918344602,255.6656719674648,282.0760515061389,0.0,-1.0,-1.0
ETH/USD,2019-07-15,228.13,123739.82762085,-0.03787271730420483,241.8978359837324,278.4634162779161,0.0,-1.0,-1.0
ETH/USD,2019-07-16,198.67,188369.25365139,-0.1291368956296849,220.2839179918662,273.11984912654384,0.0,-1.0,-1.0
ETH/USD,2019-07-17,211.5,134743.01537928,0.06457945336487647,215.8919589959331,268.993322794004,0.0,-1.0,-1.0
ETH/USD,2019-07-18,226.3,120787.72249762,0.06997635933806157,221.09597949796654,266.134259695886,0.0,-1.0,-1.0
ETH/USD,2019-07-19,221.45,59989.77206804,-0.021431727794962496,221.27298974898326,263.14186995483885,0.0,-1.0,-1.0
ETH/USD,2019-07-20,228.87,51817.69528935,0.033506434861142464,225.07149487449163,260.8467720792682,0.0,-1.0,-1.0
ETH/USD,2019-07-21,225.47,45315.63208135,-0.014855594879189082,225.2707474372458,258.4776827032801,0.0,-1.0,-1.0
ETH/USD,2019-07-22,217.27,45176.73526744,-0.036368474741650725,221.27037371862292,255.7181135765857,0.0,-1.0,-1.0
ETH/USD,2019-07-23,212.05,49931.20647784,-0.024025406176646613,216.66018685931147,252.7937769111497,0.0,-1.0,-1.0
ETH/USD,2019-07-24,216.51,70895.67267491,0.02103277528884684,216.58509342965573,250.36395026831818,0.0,-1.0,-1.0
ETH/USD,2019-07-25,219.16,50612.70542582,0.012239619417117042,217.87254671482788,248.27430652312438,0.0,-1.0,-1.0
ETH/USD,2019-07-26,219.24,41937.27341614,0.0003650301149844548,218.55627335741394,246.32995845536814,0.0,-1.0,-1.0
ETH/USD,2019-07-27,207.11,61446.42842826,-0.055327494982667424,212.83313667870698,243.70350581739038,0.0,-1.0,-1.0
ETH/USD,2019-07-28,211.07,43046.98371285,0.019120274250398195,211.95156833935349,241.51813029974875,0.0,-1.0,-1.0
ETH/USD,2019-07-29,210.69,38392.1195685,-0.0018003505945894949,211.32078416967676,239.4536562402944,0.0,-1.0,-1.0
ETH/USD,2019-07-30,209.8,25525.99472058,-0.0042242156723146795,210.56039208483838,237.46783385087366,0.0,-1.0,-1.0
ETH/USD,2019-07-31,218.68,32476.97083809,0.04232602478550995,214.6201960424192,236.20966542859574,0.0,-1.0,-1.0
ETH/USD,2019-08-01,217.38,27816.04547198,-0.00594475946588624,216.0000980212096,234.94869589092016,0.0,-1.0,-1.0
ETH/USD,2019-08-02,217.8,31926.10766446,0.0019321004692245403,216.9000490106048,233.80029633136354,0.0,-1.0,-1.0
ETH/USD,2019-08-03,221.82,26118.51673748,0.01845730027548198,219.3600245053024,232.99800996776565,0.0,-1.0,-1.0
ETH/USD,2019-08-04,222.9,16129.83640785,0.004868812550716806,221.1300122526512,232.32177506640267,0.0,-1.0,-1.0
ETH/USD,2019-08-05,233.0,42523.83766868,0.0453117990130103,227.0650061263256,232.36719384790027,0.0,-1.0,-1.0
ETH/USD,2019-08-06,226.1,52195.59577448,-0.02961373390557942,226.5825030631628,231.94749787754844,0.0,-1.0,-1.0
ETH/USD,2019-08-07,225.97,33595.96141775,-0.0005749668288367316,226.2762515315814,231.5472020619254,0.0,-1.0,-1.0
ETH/USD,2019-08-08,220.85,49755.80877555,-0.02265787493915128,223.5631257657907,230.83084133109116,0.0,-1.0,-1.0
ETH/USD,2019-08-09,210.3,32685.32022534,-0.04776997962417928,216.93156288289535,229.45595031851062,0.0,-1.0,-1.0
ETH/USD,2019-08-10,206.05,33943.31598134,-0.020209224916785562,211.49078144144767,227.88852173145224,0.0,-1.0,-1.0
ETH/USD,2019-08-11,216.28,34123.15940997,0.04964814365445269,213.88539072072382,227.1111327801656,0.0,-1.0,-1.0
ETH/USD,2019-08-12,211.2,18066.45667278,-0.023488071019049483,212.5426953603619,226.0456105655761,0.0,-1.0,-1.0
ETH/USD,2019-08-13,208.6,34698.78482127,-0.012310606060606077,210.57134768018096,224.87732893535164,0.0,-1.0,-1.0
ETH/USD,2019-08-14,186.2,59075.037504199994,-0.10738255033557054,198.38567384009048,222.2872212737961,0.0,-1.0,-1.0
ETH/USD,2019-08-15,188.06,55935.45528995,0.00998925886143942,193.22283692004524,219.99512447116837,0.0,-1.0,-1.0
ETH/USD,2019-08-16,185.5,46462.79209882,-0.013612676805274893,189.3614184600226,217.68508712327534,0.0,-1.0,-1.0
ETH/USD,2019-08-17,185.63,16282.37525453,0.0007008086253368351,187.4957092300113,215.53845205041955,0.0,-1.0,-1.0
ETH/USD,2019-08-18,194.57,23132.75012644,0.04816031891396855,191.03285461500565,214.1342564567751,0.0,-1.0,-1.0
ETH/USD,2019-08-19,202.27,36218.94725425,0.03957444621473005,196.65142730750284,213.33974211998952,0.0,-1.0,-1.0
ETH/USD,2019-08-20,196.44,20299.20763113,-0.028822860532951022,196.54571365375142,212.20801618323551,0.0,-1.0,-1.0
ETH/USD,2019-08-21,187.27,44413.96695686,-0.04668092038281402,191.90785682687573,210.5379907916736,0.0,-1.0,-1.0
ETH/USD,2019-08-22,190.45,47148.66365156,0.016980829817909937,191.17892841343786,209.19275735259248,0.0,-1.0,-1.0
ETH/USD,2019-08-23,194.36,35559.19076342,0.0205303229194016,192.76946420671894,208.1994514213535,0.0,-1.0,-1.0
ETH/USD,2019-08-24,190.96,29429.10860344,-0.017493311380942567,191.86473210335947,207.04497634211126,0.0,-1.0,-1.0
ETH/USD,2019-08-25,186.72,24294.28377398,-0.022203602848764215,189.29236605167972,205.68387283037015,0.0,-1.0,-1.0
ETH/USD,2019-08-26,188.35,43182.4069115,0.008729648671808032,188.82118302583984,204.52307470539418,0.0,-1.0,-1.0
ETH/USD,2019-08-27,187.07,25288.73282722,-0.006795858773559815,187.94559151291992,203.3542940187158,0.0,-1.0,-1.0
ETH/USD,2019-08-28,172.81,63626.74111653,-0.07622814989041526,180.37779575645996,201.30883323043045,0.0,-1.0,-1.0
ETH/USD,2019-08-29,168.82,48129.48387562,-0.02308894161217523,174.59889787823,199.13315247429236,0.0,-1.0,-1.0
ETH/USD,2019-08-30,168.25,31247.71976106,-0.003376377206492087,171.424448939115,197.0649994438473,0.0,-1.0,-1.0
ETH/USD,2019-08-31,171.92,21736.482156000002,0.021812778603268912,171.67222446955748,195.38111352354179,0.0,-1.0,-1.0
ETH/USD,2019-09-01,171.38,23616.15996143,-0.0031409958120055537,171.52611223477874,193.7738302793026,0.0,-1.0,-1.0
ETH/USD,2019-09-02,178.84,31732.44241039,0.04352899988330039,175.18305611738936,192.7737560667093,0.0,-1.0,-1.0
ETH/USD,2019-09-03,179.12,43029.49253381,0.0015656452695147483,177.15152805869468,191.8594046349907,0.0,-1.0,-1.0
ETH/USD,2019-09-04,175.02,39018.65743617,-0.022889682894149166,176.08576402934733,190.73171981342315,0.0,-1.0,-1.0
