f0_,f1_
2019-02-07 00:00:00 UTC,12698970
2019-06-28 00:00:00 UTC,18499184
2020-02-08 00:00:00 UTC,16785916
2020-01-25 00:00:00 UTC,9475149
2020-10-16 00:00:00 UTC,41980233
2020-12-21 00:00:00 UTC,32361223
2019-04-23 00:00:00 UTC,14832046
2019-10-30 00:00:00 UTC,10297593
2019-12-04 00:00:00 UTC,10486120
2020-09-12 00:00:00 UTC,23818994
2020-09-04 00:00:00 UTC,27120142
2020-04-22 00:00:00 UTC,12332560
2020-03-25 00:00:00 UTC,10291308
2020-05-20 00:00:00 UTC,17405284
2019-07-07 00:00:00 UTC,16612173
2020-01-29 00:00:00 UTC,12358999
2019-05-10 00:00:00 UTC,15348445
2019-11-27 00:00:00 UTC,10703029
2020-07-08 00:00:00 UTC,19128402
2020-09-06 00:00:00 UTC,21790391
2019-12-14 00:00:00 UTC,9758629
2020-03-24 00:00:00 UTC,11814533
2019-08-06 00:00:00 UTC,19731069
2019-11-21 00:00:00 UTC,11084098
2020-02-03 00:00:00 UTC,15106777
2019-07-23 00:00:00 UTC,15711441
2019-05-13 00:00:00 UTC,16491410
2020-08-19 00:00:00 UTC,37097911
2020-04-08 00:00:00 UTC,11456630
2019-01-14 00:00:00 UTC,12275554
2019-08-11 00:00:00 UTC,19610755
2019-09-20 00:00:00 UTC,19576682
2019-05-16 00:00:00 UTC,21408152
2019-05-30 00:00:00 UTC,24240019
2019-03-19 00:00:00 UTC,14209461
2020-12-25 00:00:00 UTC,34720782
2020-12-13 00:00:00 UTC,25703944
2020-08-03 00:00:00 UTC,25583113
2020-08-15 00:00:00 UTC,23915044
2019-12-01 00:00:00 UTC,10421996
2020-06-30 00:00:00 UTC,18762075
2020-06-29 00:00:00 UTC,16365701
2020-09-19 00:00:00 UTC,59751481
2021-01-18 00:00:00 UTC,1126101
2020-04-12 00:00:00 UTC,9801363
2020-03-20 00:00:00 UTC,12423655
2019-02-19 00:00:00 UTC,15102363
2020-01-06 00:00:00 UTC,10300478
2020-01-22 00:00:00 UTC,12012924
2020-12-03 00:00:00 UTC,29689256
2020-08-04 00:00:00 UTC,25367717
2020-06-25 00:00:00 UTC,18756432
2020-06-24 00:00:00 UTC,15921517
2020-04-19 00:00:00 UTC,18402899
2019-01-16 00:00:00 UTC,12564334
2019-06-14 00:00:00 UTC,18584867
2019-03-30 00:00:00 UTC,14712543
2020-12-16 00:00:00 UTC,34439434
2021-01-04 00:00:00 UTC,40030837
2019-04-13 00:00:00 UTC,12326623
2019-10-31 00:00:00 UTC,10565410
2020-09-14 00:00:00 UTC,22416518
2019-01-03 00:00:00 UTC,15257749
2020-11-09 00:00:00 UTC,32333184
2020-11-22 00:00:00 UTC,30571952
2019-10-17 00:00:00 UTC,10165605
2019-08-07 00:00:00 UTC,19271717
2019-08-12 00:00:00 UTC,21173344
2019-08-17 00:00:00 UTC,12136965
2020-02-10 00:00:00 UTC,15903004
2019-07-15 00:00:00 UTC,17846537
2019-05-03 00:00:00 UTC,14223096
2020-08-01 00:00:00 UTC,22692210
2020-08-02 00:00:00 UTC,22950300
2020-07-05 00:00:00 UTC,14901460
2019-10-03 00:00:00 UTC,11070025
2020-03-07 00:00:00 UTC,35221714
2019-02-14 00:00:00 UTC,14496755
2019-11-16 00:00:00 UTC,10877782
2019-06-10 00:00:00 UTC,23409657
2019-06-07 00:00:00 UTC,17968386
2019-09-29 00:00:00 UTC,11603295
2019-05-15 00:00:00 UTC,20473812
2019-05-06 00:00:00 UTC,13465818
2020-07-14 00:00:00 UTC,21434390
2019-04-05 00:00:00 UTC,16113724
2020-04-10 00:00:00 UTC,13620530
2019-01-24 00:00:00 UTC,11885905
2019-12-17 00:00:00 UTC,14085209
2020-03-11 00:00:00 UTC,11848754
2020-01-08 00:00:00 UTC,10858489
2020-01-18 00:00:00 UTC,11379474
2019-05-01 00:00:00 UTC,12519063
2020-10-25 00:00:00 UTC,46735801
2020-08-14 00:00:00 UTC,25105798
2019-10-08 00:00:00 UTC,13908477
2019-09-03 00:00:00 UTC,16589345
2020-03-01 00:00:00 UTC,10641888
2020-10-30 00:00:00 UTC,42110390
2020-12-05 00:00:00 UTC,24917612
2020-07-26 00:00:00 UTC,22059439
2020-09-03 00:00:00 UTC,27778849
2020-11-15 00:00:00 UTC,29214700
2020-11-10 00:00:00 UTC,35772779
2019-10-12 00:00:00 UTC,10195483
2019-09-05 00:00:00 UTC,13980269
2019-02-15 00:00:00 UTC,15541259
2019-06-30 00:00:00 UTC,16095711
2019-06-25 00:00:00 UTC,21150794
2020-02-06 00:00:00 UTC,16230852
2020-01-02 00:00:00 UTC,14293604
2020-01-05 00:00:00 UTC,9898296
2020-01-09 00:00:00 UTC,10220449
2019-03-09 00:00:00 UTC,14528658
2021-01-14 00:00:00 UTC,33561491
2020-04-24 00:00:00 UTC,28295671
2020-11-25 00:00:00 UTC,32140608
2020-03-27 00:00:00 UTC,10998737
2019-08-26 00:00:00 UTC,12174851
2019-02-11 00:00:00 UTC,14865891
2020-05-13 00:00:00 UTC,15578703
2019-09-30 00:00:00 UTC,13417767
2020-10-18 00:00:00 UTC,34585567
2019-03-04 00:00:00 UTC,15143626
2020-07-07 00:00:00 UTC,19396212
2019-04-04 00:00:00 UTC,18457801
2019-04-30 00:00:00 UTC,15058695
2020-04-20 00:00:00 UTC,12460081
2019-10-21 00:00:00 UTC,10092483
2020-03-06 00:00:00 UTC,28838922
2020-06-12 00:00:00 UTC,25242377
2019-02-08 00:00:00 UTC,18645642
2019-11-13 00:00:00 UTC,10702833
2019-11-10 00:00:00 UTC,9896035
2020-05-26 00:00:00 UTC,18245869
2019-06-15 00:00:00 UTC,17478329
2020-12-20 00:00:00 UTC,33370401
2019-01-26 00:00:00 UTC,13633799
2019-10-04 00:00:00 UTC,10718343
2020-05-25 00:00:00 UTC,16882147
2019-07-31 00:00:00 UTC,17536375
2020-01-26 00:00:00 UTC,10255074
2019-03-22 00:00:00 UTC,14033931
2020-12-10 00:00:00 UTC,27108191
2020-10-02 00:00:00 UTC,43206134
2020-07-30 00:00:00 UTC,26647262
2019-10-20 00:00:00 UTC,8725329
2020-06-02 00:00:00 UTC,28574302
2019-05-21 00:00:00 UTC,17184883
2019-05-02 00:00:00 UTC,12560166
2020-08-06 00:00:00 UTC,26305609
2019-04-07 00:00:00 UTC,64219011
2019-08-02 00:00:00 UTC,16893886
2020-09-27 00:00:00 UTC,49294880
2020-04-28 00:00:00 UTC,31329950
2019-10-19 00:00:00 UTC,9897386
2020-03-12 00:00:00 UTC,29898143
2020-03-14 00:00:00 UTC,13286242
2020-06-03 00:00:00 UTC,23858659
2019-08-24 00:00:00 UTC,10855816
2019-02-10 00:00:00 UTC,15342714
2019-05-24 00:00:00 UTC,22770561
2021-01-09 00:00:00 UTC,43886668
2019-12-03 00:00:00 UTC,13035836
2019-09-09 00:00:00 UTC,14826723
2019-12-13 00:00:00 UTC,11165668
2019-08-16 00:00:00 UTC,16184827
2019-02-26 00:00:00 UTC,12645022
2020-05-24 00:00:00 UTC,14952186
2019-06-09 00:00:00 UTC,14867915
2019-06-29 00:00:00 UTC,18081974
2019-06-24 00:00:00 UTC,23156097
2019-09-21 00:00:00 UTC,14059744
2019-08-31 00:00:00 UTC,11227430
2019-07-10 00:00:00 UTC,20680969
2019-07-29 00:00:00 UTC,15560574
2020-03-02 00:00:00 UTC,15189556
2020-06-11 00:00:00 UTC,26682506
2019-05-17 00:00:00 UTC,17735692
2019-05-27 00:00:00 UTC,21948223
2020-08-21 00:00:00 UTC,24831044
2020-07-15 00:00:00 UTC,19769275
2019-06-03 00:00:00 UTC,16971020
2020-04-18 00:00:00 UTC,12217271
2019-01-07 00:00:00 UTC,13593116
2019-01-25 00:00:00 UTC,15564400
2021-01-17 00:00:00 UTC,28109873
2020-06-14 00:00:00 UTC,24744523
2019-02-20 00:00:00 UTC,15568211
2019-02-09 00:00:00 UTC,16770924
2020-05-10 00:00:00 UTC,14773236
2020-01-12 00:00:00 UTC,9569808
2019-05-25 00:00:00 UTC,15634143
2019-06-02 00:00:00 UTC,17168766
2020-10-05 00:00:00 UTC,39338232
2020-10-14 00:00:00 UTC,35466770
2020-04-15 00:00:00 UTC,12115388
2019-10-15 00:00:00 UTC,12528394
2019-02-27 00:00:00 UTC,13018226
2019-06-06 00:00:00 UTC,16218078
2019-06-22 00:00:00 UTC,26867228
2020-02-01 00:00:00 UTC,12818341
2019-07-06 00:00:00 UTC,14925194
2020-01-20 00:00:00 UTC,10726538
2020-10-19 00:00:00 UTC,36342155
2019-03-24 00:00:00 UTC,11273708
2020-12-18 00:00:00 UTC,33764307
2021-01-12 00:00:00 UTC,38031365
2019-11-24 00:00:00 UTC,9741722
2020-08-20 00:00:00 UTC,26605856
2019-04-20 00:00:00 UTC,12518727
