symbol,date,close,volume,daily_return,fast_close,slow_close,crossover_long,crossover_short,crossover_signal
DASH/USD,2019-03-15,88.90100000000001,333.36796734,0.006384640637558503,88.45070847302063,82.47097734630991,1.0,0.0,1.0
DASH/USD,2019-03-16,91.448,155.73003765,0.028649846458419947,89.94935423651032,83.09452508138196,1.0,0.0,1.0
DASH/USD,2019-03-17,92.04899999999999,986.35273615,0.006572040941299928,90.99917711825516,83.71495964467091,1.0,0.0,1.0
DASH/USD,2019-03-18,90.6,1122.95569732,-0.015741615878499426,90.79958855912759,84.19090344414936,1.0,0.0,1.0
DASH/USD,2019-03-19,89.9,897.07861462,-0.007726269315673218,90.3497942795638,84.58470679652032,1.0,0.0,1.0
DASH/USD,2019-03-20,92.02,149.37085672,0.02358175750834257,91.18489713978188,85.09655070190894,1.0,0.0,1.0
DASH/USD,2019-03-21,89.375,172.42887229,-0.02874375135840035,90.27994856989095,85.39052763566725,1.0,0.0,1.0
DASH/USD,2019-03-22,90.3,98.78132693,0.010349650349650297,90.28997428494546,85.72727553762903,1.0,0.0,1.0
DASH/USD,2019-03-23,91.382,297.64489691,0.011982281284606877,90.83598714247273,86.11451232346994,1.0,0.0,1.0
DASH/USD,2019-03-24,91.3,358.60725437,-0.0008973320785276018,91.06799357123637,86.46907913484787,1.0,0.0,1.0
DASH/USD,2019-03-25,88.749,349.38624835,-0.02794085432639648,89.90849678561818,86.62475326050279,1.0,0.0,1.0
DASH/USD,2019-03-26,87.82,66.37597622,-0.010467723579984045,88.86424839280909,86.70625824403012,1.0,0.0,1.0
DASH/USD,2019-03-27,93.523,1193.83136509,0.06493964928262352,91.19362419640454,87.1705299546887,1.0,0.0,1.0
DASH/USD,2019-03-28,95.02,719.98920033,0.016006757695967933,93.10681209820227,87.70452922016776,1.0,0.0,1.0
DASH/USD,2019-03-29,97.738,857.82847617,0.02860450431488104,95.42240604910114,88.3863812179408,1.0,0.0,1.0
DASH/USD,2019-03-30,99.90799999999999,526.27342734,0.022202214082547078,97.66520302455056,89.16858943232941,1.0,0.0,1.0
DASH/USD,2019-03-31,110.538,1444.53348249,0.10639788605517086,104.10160151227528,90.61803042946968,1.0,0.0,1.0
DASH/USD,2019-04-01,113.09,2008.58773146,0.02308708317501673,108.59580075613763,92.1409446489452,1.0,0.0,1.0
DASH/USD,2019-04-02,126.0,1990.92376333,0.11415686621275078,117.29790037806882,94.4337160799856,1.0,0.0,1.0
DASH/USD,2019-04-03,125.84700000000001,3531.46690785,-0.0012142857142856123,121.57245018903441,96.55928145138282,1.0,0.0,1.0
DASH/USD,2019-04-04,122.6,1902.94123791,-0.025801171263518552,122.0862250945172,98.32008644922256,1.0,0.0,1.0
DASH/USD,2019-04-05,132.463,417.37584703,0.08044861337683518,127.2746125472586,100.62724010185352,1.0,0.0,1.0
DASH/USD,2019-04-06,131.373,933.77138043,-0.008228712923608827,129.3238062736293,102.70357731456514,1.0,0.0,1.0
DASH/USD,2019-04-07,135.7,440.44192786,0.03293675260517759,132.51190313681462,104.93064802169519,1.0,0.0,1.0
DASH/USD,2019-04-08,136.501,848.7437351,0.0059027266028004455,134.50645156840733,107.06034408645579,1.0,0.0,1.0
DASH/USD,2019-04-09,132.281,1592.47338746,-0.030915524428392405,133.39372578420367,108.76086148303952,1.0,0.0,1.0
DASH/USD,2019-04-10,128.101,623.75620159,-0.03159939825069369,130.74736289210182,110.06428385862814,1.0,0.0,1.0
DASH/USD,2019-04-11,122.5,1412.2207133,-0.043723312074066545,126.62368144605091,110.90202664727272,1.0,0.0,1.0
DASH/USD,2019-04-12,118.755,1413.15174258,-0.030571428571428583,122.68934072302545,111.43083807828384,1.0,0.0,1.0
DASH/USD,2019-04-13,119.294,392.48246104,0.004538756262894239,120.99167036151272,111.96013869812984,1.0,0.0,1.0
DASH/USD,2019-04-14,122.7,2181.0461324000003,0.028551310208392744,121.84583518075635,112.68283062036724,1.0,0.0,1.0
DASH/USD,2019-04-15,118.42,503.54654692,-0.03488182559087205,120.13291759037818,113.06876341093061,1.0,0.0,1.0
DASH/USD,2019-04-16,120.98899999999999,714.86538107,0.0216939706130721,120.5609587951891,113.60138785515576,1.0,0.0,1.0
DASH/USD,2019-04-17,120.385,416.92906817,-0.004992189372587497,120.47297939759454,114.05744755025454,1.0,0.0,1.0
DASH/USD,2019-04-18,123.40100000000001,305.10833783,0.025052955102379926,121.93698969879728,114.68544614767839,1.0,0.0,1.0
DASH/USD,2019-04-19,123.022,395.12214151,-0.00307128791500888,122.47949484939863,115.24562515815879,1.0,0.0,1.0
DASH/USD,2019-04-20,122.086,109.31949236,-0.007608395246378796,122.28274742469932,115.7051626466237,1.0,0.0,1.0
DASH/USD,2019-04-21,119.876,107.68212787,-0.0181019936765886,121.07937371234966,115.98530046245092,1.0,0.0,1.0
DASH/USD,2019-04-22,122.413,150.23343103,0.02116353565350848,121.74618685617483,116.41693650918572,1.0,0.0,1.0
DASH/USD,2019-04-23,118.4,1188.08290526,-0.03278246591456779,120.07309342808742,116.55007946998869,1.0,0.0,1.0
DASH/USD,2019-04-24,114.301,563.51961365,-0.03461993243243244,117.1870467140437,116.3991023095884,1.0,0.0,1.0
DASH/USD,2019-04-25,106.723,419.26226701,-0.06629863255789537,111.95502335702184,115.74966563973317,0.0,-1.0,-1.0
DASH/USD,2019-04-26,106.61399999999999,354.04600045,-0.0010213356071325785,109.28451167851091,115.13659409422904,0.0,-1.0,-1.0
DASH/USD,2019-04-27,108.109,201.04871446,0.01402254863338781,108.69675583925545,114.6650561685338,0.0,-1.0,-1.0
DASH/USD,2019-04-28,106.7,43.18627218,-0.0130331424765745,107.69837791962772,114.1306863865681,0.0,-1.0,-1.0
DASH/USD,2019-04-29,105.78,584.05456653,-0.008622305529522034,106.73918895981386,113.57051344190995,0.0,-1.0,-1.0
DASH/USD,2019-04-30,110.1,289.32749189,0.04083947816222344,108.41959447990692,113.33773425087445,0.0,-1.0,-1.0
DASH/USD,2019-05-01,115.111,793.76741031,0.04551316984559506,111.76529723995347,113.4566605871103,0.0,-1.0,-1.0
DASH/USD,2019-05-02,114.976,223.71534313,-0.001172781054808003,113.37064861997673,113.55854691437105,0.0,-1.0,-1.0
DASH/USD,2019-05-03,118.51,671.93602426,0.03073684942944621,115.94032430998837,113.89055873950456,1.0,0.0,1.0
DASH/USD,2019-05-04,118.7,432.92150810000004,0.0016032402328918227,117.3201621549942,114.2130203252672,1.0,0.0,1.0
DASH/USD,2019-05-05,117.995,33.33965439,-0.005939342881213117,117.6575810774971,114.46657261896387,1.0,0.0,1.0
DASH/USD,2019-05-06,119.685,1351.83541164,0.014322640789864005,118.67129053874855,114.81640123899898,1.0,0.0,1.0
DASH/USD,2019-05-07,115.064,1852.82201454,-0.03860968375318552,116.86764526937426,114.83299839548305,1.0,0.0,1.0
DASH/USD,2019-05-08,116.541,619.4283077,0.012836334561635354,116.70432263468713,114.94748246727067,1.0,0.0,1.0
DASH/USD,2019-05-09,111.553,2134.7725359,-0.04280038784633733,114.12866131734356,114.71997071271336,0.0,-1.0,-1.0
DASH/USD,2019-05-10,111.75,1429.10417132,0.0017659767106219526,112.93933065867178,114.52092277100061,0.0,-1.0,-1.0
DASH/USD,2019-05-11,123.71700000000001,2467.79246667,0.10708724832214767,118.32816532933589,115.13721266629706,1.0,0.0,1.0
DASH/USD,2019-05-12,124.6,1243.48932892,0.007137256803834369,121.46408266466794,115.77134511575382,1.0,0.0,1.0
DASH/USD,2019-05-13,131.68,2353.36659229,0.05682182985553785,126.57204133233398,116.83738698317616,1.0,0.0,1.0
DASH/USD,2019-05-14,141.775,2559.84050812,0.07666312272174958,134.173520666167,118.50838883909029,1.0,0.0,1.0
DASH/USD,2019-05-15,154.062,2504.27573182,0.08666549109504507,144.1177603330835,120.89064399661787,1.0,0.0,1.0
DASH/USD,2019-05-16,148.514,1726.88554414,-0.036011475899313306,146.31588016654177,122.74146609684442,1.0,0.0,1.0
DASH/USD,2019-05-17,138.0,1566.74711824,-0.0707946725561227,142.1579400832709,123.76378364436295,1.0,0.0,1.0
DASH/USD,2019-05-18,141.567,509.79204077,0.02584782608695657,141.86247004163545,124.95655519058427,1.0,0.0,1.0
DASH/USD,2019-05-19,172.945,1583.67622574,0.2216477003821511,157.40373502081772,128.17156439554256,1.0,0.0,1.0
DASH/USD,2019-05-20,168.437,1797.92105686,-0.026066090375552853,162.92036751040888,130.86909002164646,1.0,0.0,1.0
DASH/USD,2019-05-21,167.27599999999998,296.76184025,-0.006892784839435673,165.09818375520445,133.30805440415267,1.0,0.0,1.0
DASH/USD,2019-05-22,155.683,1162.96818593,-0.06930462230086798,160.39059187760222,134.806955096153,1.0,0.0,1.0
DASH/USD,2019-05-23,154.011,292.03174346,-0.01073977248639868,157.2007959388011,136.09340695841686,1.0,0.0,1.0
DASH/USD,2019-05-24,156.28,3015.39958895,0.014732713897059435,156.74039796940053,137.44564915211188,1.0,0.0,1.0
DASH/USD,2019-05-25,155.588,502.23937088,-0.004427949833632039,156.16419898470025,138.66092893272761,1.0,0.0,1.0
DASH/USD,2019-05-26,162.254,1045.68831786,0.042843921125022444,159.2090994923501,140.24129984785725,1.0,0.0,1.0
DASH/USD,2019-05-27,166.5,607.07950985,0.02616884637666872,162.85454974617505,142.00019586115025,1.0,0.0,1.0
DASH/USD,2019-05-28,169.303,437.83677961,0.016834834834834833,166.07877487308753,143.8289995624807,1.0,0.0,1.0
DASH/USD,2019-05-29,168.8,448.31876231,-0.0029710046484704433,167.43938743654377,145.50158824669188,1.0,0.0,1.0
DASH/USD,2019-05-30,161.618,1344.5705576999999,-0.042547393364928965,164.52869371827188,146.58107019435252,1.0,0.0,1.0
DASH/USD,2019-05-31,165.31400000000002,1027.19905409,0.022868739868084242,164.92134685913595,147.83579061657275,1.0,0.0,1.0
DASH/USD,2019-06-01,163.245,188.50822494,-0.012515576418210328,164.08317342956798,148.86787744451647,1.0,0.0,1.0
DASH/USD,2019-06-02,165.733,289.35864751,0.015240895586388525,164.908086714784,149.9974661953809,1.0,0.0,1.0
DASH/USD,2019-06-03,156.346,2650.82462796,-0.056639293321185336,160.62704335739198,150.42267241502356,1.0,0.0,1.0
DASH/USD,2019-06-04,143.833,2477.55766125,-0.08003402709375362,152.230021678696,149.98131987931623,1.0,0.0,1.0
DASH/USD,2019-06-05,147.836,2374.4858991,0.027830887209472133,150.033010839348,149.8376354263175,1.0,0.0,1.0
DASH/USD,2019-06-06,143.701,1317.07201421,-0.0279701831759519,146.867005419674,149.42663313861007,0.0,-1.0,-1.0
DASH/USD,2019-06-07,149.80100000000002,4131.20583246,0.042449252266859805,148.33400270983702,149.45170622309985,0.0,-1.0,-1.0
DASH/USD,2019-06-08,146.249,592.68226867,-0.023711457199885322,147.29150135491852,149.23720777394982,0.0,-1.0,-1.0
DASH/USD,2019-06-09,142.168,875.57503262,-0.027904464304029375,144.72975067745926,148.7637571335913,0.0,-1.0,-1.0
DASH/USD,2019-06-10,150.901,2742.17508559,0.06142732541781548,147.81537533872964,148.90689513669656,0.0,-1.0,-1.0
DASH/USD,2019-06-11,147.5,4984.58009401,-0.02253795534820846,147.6576876693648,148.81267144508817,0.0,-1.0,-1.0
DASH/USD,2019-06-12,156.776,1635.86864062,0.06288813559322048,152.2168438346824,149.34599468773894,1.0,0.0,1.0
DASH/USD,2019-06-13,154.15200000000002,956.66229476,-0.016737255702403364,153.1844219173412,149.66786267231475,1.0,0.0,1.0
DASH/USD,2019-06-14,154.136,1015.79098285,-0.0001037936582075627,153.6602109586706,149.96710144247706,1.0,0.0,1.0
DASH/USD,2019-06-15,154.85299999999998,1122.49499845,0.004651736129132722,154.2566054793353,150.29431685760704,1.0,0.0,1.0
DASH/USD,2019-06-16,157.13299999999998,4386.67836094,0.014723641130620635,155.69480273966764,150.75231096322256,1.0,0.0,1.0
DASH/USD,2019-06-17,158.71,941.05271233,0.01003608408163803,157.2024013698338,151.28524394166422,1.0,0.0,1.0
DASH/USD,2019-06-18,158.007,3519.22833454,-0.004429462541742812,157.6047006849169,151.73540375538724,1.0,0.0,1.0
DASH/USD,2019-06-19,161.445,736.25696622,0.021758529685393713,159.52485034245845,152.38565860627762,1.0,0.0,1.0
DASH/USD,2019-06-20,161.373,908.80072196,-0.00044597231255227854,160.44892517122923,152.98754181416152,1.0,0.0,1.0
DASH/USD,2019-06-21,167.43,1123.96148116,0.03753415998958953,163.93946258561462,153.95475177693007,1.0,0.0,1.0
DASH/USD,2019-06-22,176.03400000000002,3899.42402306,0.05138864002866872,169.98673129280732,155.4333925217255,1.0,0.0,1.0
DASH/USD,2019-06-23,173.21099999999998,847.68425449,-0.0160366747332904,171.59886564640365,156.6239504432799,1.0,0.0,1.0
DASH/USD,2019-06-24,175.90599999999998,1161.24829053,0.015559058027492467,173.75243282320181,157.91525688651492,1.0,0.0,1.0
DASH/USD,2019-06-25,177.21,1901.60639044,0.007413050151785727,175.4812164116009,159.20741037555715,1.0,0.0,1.0
DASH/USD,2019-06-26,173.745,5156.67085548,-0.019553072625698387,174.61310820580047,160.18097897392738,1.0,0.0,1.0
DASH/USD,2019-06-27,155.099,4581.58833634,-0.10731819620708516,164.85605410290023,159.84064435431426,1.0,0.0,1.0
DASH/USD,2019-06-28,169.68599999999998,1975.11394442,0.09404960702519038,167.27102705145012,160.49997588568536,1.0,0.0,1.0
DASH/USD,2019-06-29,169.467,692.44918034,-0.001290619143594407,168.36901352572505,161.10048555085746,1.0,0.0,1.0
DASH/USD,2019-06-30,155.767,904.24551189,-0.08084169779367079,162.06800676286252,160.74330971807242,1.0,0.0,1.0
DASH/USD,2019-07-01,154.47,1745.38993542,-0.008326538997348587,158.26900338143128,160.32319586737492,0.0,-1.0,-1.0
DASH/USD,2019-07-02,152.023,1949.57732805,-0.015841263675794637,155.14600169071565,159.7673453889331,0.0,-1.0,-1.0
DASH/USD,2019-07-03,157.694,1500.93772445,0.03730356590779027,156.42000084535783,159.6284970423518,0.0,-1.0,-1.0
DASH/USD,2019-07-04,153.942,867.94870605,-0.02379291539310302,155.18100042267892,159.24768267197317,0.0,-1.0,-1.0
DASH/USD,2019-07-05,154.19899999999998,1026.19249068,0.0016694599264657217,154.69000021133945,158.90958196746402,0.0,-1.0,-1.0
DASH/USD,2019-07-06,154.106,386.33179478,-0.0006031167517298597,154.39800010566972,158.58789554464994,0.0,-1.0,-1.0
DASH/USD,2019-07-07,157.999,386.09536423,0.025261832764460923,156.19850005283485,158.54845841026275,0.0,-1.0,-1.0
DASH/USD,2019-07-08,159.19799999999998,418.50333381,0.007588655624402474,157.6982500264174,158.5919568452134,0.0,-1.0,-1.0
DASH/USD,2019-07-09,156.166,2010.12715106,-0.019045465395293837,156.9321250132087,158.4294957590879,0.0,-1.0,-1.0
DASH/USD,2019-07-10,149.918,1151.72121038,-0.0400087086817873,153.42506250660435,157.8594997591211,0.0,-1.0,-1.0
DASH/USD,2019-07-11,142.621,1483.18088236,-0.04867327472351546,148.02303125330218,156.83901200613792,0.0,-1.0,-1.0
DASH/USD,2019-07-12,142.96200000000002,643.90174611,0.0023909522440594966,145.49251562665108,155.9097006702587,0.0,-1.0,-1.0
DASH/USD,2019-07-13,140.136,1463.83515131,-0.019767490661854348,142.81425781332553,154.85337320201364,0.0,-1.0,-1.0
DASH/USD,2019-07-14,127.81,917.95860092,-0.08795741279899527,135.31212890666276,153.04234352828715,0.0,-1.0,-1.0
DASH/USD,2019-07-15,121.646,2250.90094011,-0.048227838197324124,128.47906445333138,150.93980713311154,0.0,-1.0,-1.0
DASH/USD,2019-07-16,100.094,4157.79072827,-0.17716982062706543,114.28653222666568,147.53478955828814,0.0,-1.0,-1.0
DASH/USD,2019-07-17,102.381,3150.06630496,0.022848522388954517,108.33376611333284,144.51095382568852,0.0,-1.0,-1.0
DASH/USD,2019-07-18,110.74700000000001,1723.30027947,0.08171438059796254,109.54038305666643,142.24986782647125,0.0,-1.0,-1.0
DASH/USD,2019-07-19,112.791,778.9704813999999,0.018456481891157228,111.16569152833321,140.27708335008634,0.0,-1.0,-1.0
DASH/USD,2019-07-20,116.48,748.09585056,0.03270651027120963,113.8228457641666,138.68345465362094,0.0,-1.0,-1.0
DASH/USD,2019-07-21,118.088,398.62715352,0.013804945054944895,115.9554228820833,137.30423122689876,0.0,-1.0,-1.0
DASH/USD,2019-07-22,114.117,1310.43371505,-0.0336274642639387,115.03621144104164,135.75144390109799,0.0,-1.0,-1.0
DASH/USD,2019-07-23,109.213,673.49194894,-0.04297343954012123,112.12460572052082,133.97423535721416,0.0,-1.0,-1.0
DASH/USD,2019-07-24,109.53200000000001,661.84020089,0.0029208976953294385,110.82830286026041,132.33740480270075,0.0,-1.0,-1.0
DASH/USD,2019-07-25,114.39,705.08545169,0.044352335390570596,112.6091514301302,131.13551587947356,0.0,-1.0,-1.0
DASH/USD,2019-07-26,115.228,993.48294848,0.007325815193635732,113.91857571506509,130.07023306521305,0.0,-1.0,-1.0
DASH/USD,2019-07-27,110.90799999999999,735.90185685,-0.037490887631478564,112.41328785753254,128.7869910739971,0.0,-1.0,-1.0
DASH/USD,2019-07-28,108.21700000000001,704.05317703,-0.024263353410033273,110.31514392876628,127.40947573308435,0.0,-1.0,-1.0
DASH/USD,2019-07-29,105.721,419.53230346,-0.023064768012419523,108.01807196438314,125.95705889480394,0.0,-1.0,-1.0
DASH/USD,2019-07-30,104.97399999999999,818.94209402,-0.0070657674445002705,106.49603598219156,124.55188214984608,0.0,-1.0,-1.0
DASH/USD,2019-07-31,108.404,3028.58395645,0.03267475755901472,107.45001799109578,123.47050387234677,0.0,-1.0,-1.0
DASH/USD,2019-08-01,107.068,708.64695255,-0.012324268477177935,107.25900899554789,122.37207449222488,0.0,-1.0,-1.0
DASH/USD,2019-08-02,104.954,1834.18576706,-0.019744461463742757,106.10650449777394,121.20563541123408,0.0,-1.0,-1.0
DASH/USD,2019-08-03,106.396,1353.6014828,0.01373935247822855,106.25125224888697,120.21387625840038,0.0,-1.0,-1.0
DASH/USD,2019-08-04,106.22399999999999,654.77571461,-0.0016166021278996023,106.23762612444348,119.27701418142884,0.0,-1.0,-1.0
DASH/USD,2019-08-05,110.647,2943.07437562,0.04163842446151533,108.44231306222174,118.6990868463947,0.0,-1.0,-1.0
DASH/USD,2019-08-06,106.0,3533.63469221,-0.041998427431380936,107.22115653111086,117.84866547665118,0.0,-1.0,-1.0
DASH/USD,2019-08-07,107.50399999999999,2133.39882745,0.014188679245282998,107.36257826555543,117.15591302585112,0.0,-1.0,-1.0
DASH/USD,2019-08-08,105.369,3784.25403802,-0.019859726149724533,106.3657891327777,116.36657749861715,0.0,-1.0,-1.0
DASH/USD,2019-08-09,102.98200000000001,793.29567405,-0.02265372168284774,104.67389456638887,115.47025108835119,0.0,-1.0,-1.0
DASH/USD,2019-08-10,99.016,1372.97112221,-0.03851158454875614,101.84494728319444,114.36835763033932,0.0,-1.0,-1.0
DASH/USD,2019-08-11,106.60600000000001,3692.86915488,0.07665427809646919,104.22547364159723,113.84853510707937,0.0,-1.0,-1.0
DASH/USD,2019-08-12,104.43,1637.26865923,-0.020411609102677142,104.32773682079862,113.21780324630362,0.0,-1.0,-1.0
DASH/USD,2019-08-13,100.652,1798.25609696,-0.03617734367518921,102.48986841039931,112.376308072117,0.0,-1.0,-1.0
DASH/USD,2019-08-14,95.48100000000001,2121.72098418,-0.051375034773278094,98.98543420519965,111.24487867700348,0.0,-1.0,-1.0
DASH/USD,2019-08-15,94.395,3107.94886687,-0.011373990636880715,96.69021710259983,110.11649163292309,0.0,-1.0,-1.0
DASH/USD,2019-08-16,93.648,2196.72421837,-0.007913554743365636,95.16910855129991,109.01364503304161,0.0,-1.0,-1.0
DASH/USD,2019-08-17,91.76299999999999,292.66681484,-0.02012856654706996,93.46605427564995,107.85841998202545,0.0,-1.0,-1.0
DASH/USD,2019-08-18,94.91799999999999,447.93380279999997,0.03438204940989298,94.19202713782497,106.99183809629653,0.0,-1.0,-1.0
DASH/USD,2019-08-19,96.619,1275.23755956,0.017920731578836557,95.40551356891248,106.2971996576646,0.0,-1.0,-1.0
DASH/USD,2019-08-20,93.359,437.12020286,-0.033740775623842145,94.38225678445625,105.4307665474125,0.0,-1.0,-1.0
DASH/USD,2019-08-21,89.325,2400.93700647,-0.043209545946293226,91.85362839222813,104.35221086410884,0.0,-1.0,-1.0
DASH/USD,2019-08-22,91.677,442.53911051,0.026330814441645645,91.76531419611408,103.50338941259409,0.0,-1.0,-1.0
DASH/USD,2019-08-23,93.743,1106.39276898,0.022535641436783438,92.75415709805704,102.84976497417925,0.0,-1.0,-1.0
DASH/USD,2019-08-24,92.124,169.47294331,-0.01727062287317449,92.43907854902852,102.13149221329769,0.0,-1.0,-1.0
DASH/USD,2019-08-25,90.81200000000001,425.14323552,-0.014241674265120796,91.62553927451427,101.37345932099248,0.0,-1.0,-1.0
DASH/USD,2019-08-26,92.1,290.79563456,0.014183147601638302,91.86276963725713,100.75244321586744,0.0,-1.0,-1.0
DASH/USD,2019-08-27,90.441,1099.48395113,-0.018013029315960827,91.15188481862856,100.06191642411754,0.0,-1.0,-1.0
DASH/USD,2019-08-28,84.22200000000001,1553.11579561,-0.06876306100109453,87.68694240931428,99.0011641960452,0.0,-1.0,-1.0
DASH/USD,2019-08-29,79.98,1186.74680956,-0.050366887511576586,83.83347120465714,97.72737327203268,0.0,-1.0,-1.0
DASH/USD,2019-08-30,79.79,1868.28356653,-0.002375593898474637,81.81173560232858,96.52616063929841,0.0,-1.0,-1.0
DASH/USD,2019-08-31,80.0,787.3469247,0.0026319087604962377,80.90586780116429,95.41945275173744,0.0,-1.0,-1.0
DASH/USD,2019-09-01,79.777,761.34052157,-0.002787499999999943,80.34143390058215,94.3719241784481,0.0,-1.0,-1.0
DASH/USD,2019-09-02,81.34,2075.08247644,0.01959211301502939,80.84071695029107,93.49921496268851,0.0,-1.0,-1.0
