f0_,f1_
2020-11-14 00:00:00 UTC,36853770494646260
2020-11-25 00:00:00 UTC,73629866330924278
2019-03-16 00:00:00 UTC,5197761101671244
2020-03-18 00:00:00 UTC,12059615919471897
2019-02-04 00:00:00 UTC,5012624608777049
2020-03-06 00:00:00 UTC,7567204124475705
2019-01-26 00:00:00 UTC,5846142021008624
2020-07-08 00:00:00 UTC,56886988412745262
2020-06-25 00:00:00 UTC,44342639335417815
2019-08-12 00:00:00 UTC,9174511467644056
2019-09-20 00:00:00 UTC,20456973126075298
2019-03-25 00:00:00 UTC,8101477717264083
2019-01-20 00:00:00 UTC,6634036925292384
2020-01-12 00:00:00 UTC,5719442274855385
2019-10-29 00:00:00 UTC,11516112806461238
2020-05-13 00:00:00 UTC,28255020220614835
2019-05-11 00:00:00 UTC,8078983688555939
2019-03-12 00:00:00 UTC,6861218765001666
2019-09-17 00:00:00 UTC,17999550739953593
2019-10-18 00:00:00 UTC,10472313723327298
2020-12-04 00:00:00 UTC,61359684740521205
2020-05-07 00:00:00 UTC,18288671888557424
2020-11-09 00:00:00 UTC,49391403387981528
2020-07-10 00:00:00 UTC,39966415080696411
2020-07-13 00:00:00 UTC,58687407679897719
2019-07-08 00:00:00 UTC,12436581135509625
2019-01-06 00:00:00 UTC,6538479911591621
2020-04-06 00:00:00 UTC,11092630134987136
2020-04-11 00:00:00 UTC,7.70232E+15
2019-09-07 00:00:00 UTC,11945069610553295
2020-07-11 00:00:00 UTC,33145165248820922
2020-07-23 00:00:00 UTC,93530099489619666
2020-09-17 00:00:00 UTC,756423156276110085
2019-04-24 00:00:00 UTC,8094319427659069
2020-08-12 00:00:00 UTC,274833265203832989
2019-04-03 00:00:00 UTC,12486811692836310
2020-09-01 00:00:00 UTC,555493003006261296
2021-01-16 00:00:00 UTC,96845717286459674
2019-12-22 00:00:00 UTC,5843813300565191
2020-01-20 00:00:00 UTC,5758293056514728
2019-02-28 00:00:00 UTC,10195001891677959
2020-01-18 00:00:00 UTC,6789988450611561
2019-09-06 00:00:00 UTC,14214733396865599
2020-10-30 00:00:00 UTC,70365042757924626
2020-09-28 00:00:00 UTC,131738343005420911
2020-11-07 00:00:00 UTC,63034073873813058
2020-11-28 00:00:00 UTC,34714321600160464
2020-02-19 00:00:00 UTC,8393577429438965
2020-01-21 00:00:00 UTC,5316041237411249
2019-01-28 00:00:00 UTC,8635502005335062
2019-04-14 00:00:00 UTC,5687749094544369
2019-09-08 00:00:00 UTC,12498007940557030
2019-10-04 00:00:00 UTC,9805463442733731
2019-07-20 00:00:00 UTC,6.89851E+15
2019-10-11 00:00:00 UTC,10784448159121187
2020-06-02 00:00:00 UTC,35904152613624527
2019-07-30 00:00:00 UTC,9277376850408464
2019-07-01 00:00:00 UTC,18559405195821341
2020-10-01 00:00:00 UTC,102576418727587025
2020-11-12 00:00:00 UTC,64228300167099642
2021-01-09 00:00:00 UTC,114007859013044528
2019-04-23 00:00:00 UTC,8178017768729484
2020-09-23 00:00:00 UTC,139668252662527507
2019-01-19 00:00:00 UTC,6680303852158008
2020-04-22 00:00:00 UTC,11206697285134344
2019-06-06 00:00:00 UTC,10527170402724507
2020-02-17 00:00:00 UTC,8318298022812774
2019-11-22 00:00:00 UTC,18962703554872659
2019-04-09 00:00:00 UTC,7881527560291381
2019-10-15 00:00:00 UTC,10414453126768697
2019-04-01 00:00:00 UTC,8.59754E+15
2020-11-13 00:00:00 UTC,63403769350915487
2020-04-21 00:00:00 UTC,11345167495223515
2020-07-02 00:00:00 UTC,44253746733484622
2020-02-02 00:00:00 UTC,4787047540035764
2019-01-12 00:00:00 UTC,5511171366530831
2019-06-07 00:00:00 UTC,10266743535625251
2020-02-22 00:00:00 UTC,6258806790052269
2019-12-02 00:00:00 UTC,10356255308564104
2020-06-04 00:00:00 UTC,29658174438461722
2019-07-31 00:00:00 UTC,8951828859471268
2020-09-02 00:00:00 UTC,567069589306579716
2019-03-23 00:00:00 UTC,6149267466490334
2020-01-25 00:00:00 UTC,3260431439277289
2020-05-29 00:00:00 UTC,33204729984468827
2019-01-30 00:00:00 UTC,7241499419975918
2019-05-17 00:00:00 UTC,14728404073128892
2019-08-01 00:00:00 UTC,16043595943125182
2020-02-06 00:00:00 UTC,7851917794735541
2019-05-30 00:00:00 UTC,15475207877891291
2019-03-07 00:00:00 UTC,7792069540237834
2020-01-13 00:00:00 UTC,6244468160426271
2020-01-23 00:00:00 UTC,4.94463E+15
2019-05-01 00:00:00 UTC,6868643685942031
2020-02-11 00:00:00 UTC,7924667829133981
2020-01-14 00:00:00 UTC,10569888360098583
2020-08-28 00:00:00 UTC,105362582904562820
2020-10-25 00:00:00 UTC,31899069824648117
2020-09-18 00:00:00 UTC,396624067728237897
2019-12-12 00:00:00 UTC,7681616636610423
2020-03-15 00:00:00 UTC,9433295553835338
2020-03-08 00:00:00 UTC,8623460811572928
2019-12-21 00:00:00 UTC,6306910685117617
2019-04-18 00:00:00 UTC,8301648322538263
2020-03-02 00:00:00 UTC,6.84073E+15
2020-01-06 00:00:00 UTC,6884120596694384
2019-03-11 00:00:00 UTC,6651146267320022
2019-08-30 00:00:00 UTC,10468135233948231
2020-09-10 00:00:00 UTC,200997571680380629
2020-06-21 00:00:00 UTC,29541840985004372
2020-08-01 00:00:00 UTC,74800919245514788
2019-12-15 00:00:00 UTC,6509262243468216
2020-02-01 00:00:00 UTC,5023122131151029
2019-01-17 00:00:00 UTC,7020612801671776
2019-12-13 00:00:00 UTC,7465679948929066
2020-02-13 00:00:00 UTC,10136871486845887
2019-02-01 00:00:00 UTC,6591394495519139
2020-04-02 00:00:00 UTC,9426586391288358
2019-08-10 00:00:00 UTC,7679802338514642
2019-09-09 00:00:00 UTC,15497520562837720
2019-06-16 00:00:00 UTC,10421920008901219
2020-03-04 00:00:00 UTC,7234812306999888
2020-06-12 00:00:00 UTC,31670215634989455
2020-07-04 00:00:00 UTC,31466696885752464
2019-09-26 00:00:00 UTC,16330812665268108
2019-12-23 00:00:00 UTC,8033109905654752
2019-04-16 00:00:00 UTC,7038742291271656
2020-06-27 00:00:00 UTC,37392469061378063
2019-06-20 00:00:00 UTC,18855986254072984
2019-06-22 00:00:00 UTC,9896179075519916
2020-06-01 00:00:00 UTC,30099742953880334
2019-11-24 00:00:00 UTC,8.20957E+15
2019-08-07 00:00:00 UTC,8699972681762403
2020-05-19 00:00:00 UTC,28183257933917487
2020-10-08 00:00:00 UTC,88804406356091266
2019-05-27 00:00:00 UTC,13836443933382243
2020-11-06 00:00:00 UTC,70015171729261446
2020-11-29 00:00:00 UTC,30591480802104298
2019-01-23 00:00:00 UTC,7080470266222178
2019-06-12 00:00:00 UTC,9198886942670978
2019-05-08 00:00:00 UTC,7530696437259018
2020-12-01 00:00:00 UTC,102236114003248336
2019-10-30 00:00:00 UTC,11583436922353557
2020-06-16 00:00:00 UTC,36656791526810378
2020-09-24 00:00:00 UTC,118760809570068332
2020-08-06 00:00:00 UTC,73213481300312556
2020-10-09 00:00:00 UTC,84369185298522424
2020-06-22 00:00:00 UTC,45085892151945472
2020-06-30 00:00:00 UTC,58090868577996288
2019-08-14 00:00:00 UTC,8930452994314173
2019-08-17 00:00:00 UTC,6772240732331814
2019-06-13 00:00:00 UTC,9343815263266027
2020-02-20 00:00:00 UTC,8275234311794865
2020-05-14 00:00:00 UTC,33719694568952516
2019-04-19 00:00:00 UTC,7635782630012053
2019-05-07 00:00:00 UTC,8262022065405194
2019-12-05 00:00:00 UTC,8207355849918988
2019-01-29 00:00:00 UTC,7029819786687322
2020-07-16 00:00:00 UTC,59555966911278311
