symbol,date,close,volume
LTC/USD,2019-04-03,85.56,34475.18634386
LTC/USD,2019-04-04,84.8,10923.31376782
LTC/USD,2019-04-05,88.88,12529.90616213
LTC/USD,2019-04-06,91.96,13429.51436985
LTC/USD,2019-04-07,92.05,9331.10581651
LTC/USD,2019-04-08,89.5,13201.77665214
LTC/USD,2019-04-09,86.94,7360.95805931
LTC/USD,2019-04-10,88.22,12427.00068771
LTC/USD,2019-04-11,79.56,14626.76217249
LTC/USD,2019-04-12,79.13,7894.29074209
LTC/USD,2019-04-13,77.96,2663.02021978
LTC/USD,2019-04-14,83.8,2714.47623364
LTC/USD,2019-04-15,78.01,7112.94302268
LTC/USD,2019-04-16,80.92,5141.62454354
LTC/USD,2019-04-17,79.27,5013.78854629
LTC/USD,2019-04-18,81.9,3716.90595338
LTC/USD,2019-04-19,82.68,2895.05631035
LTC/USD,2019-04-20,81.57,2254.52529307
LTC/USD,2019-04-21,77.19,6063.87161226
LTC/USD,2019-04-22,76.79,7368.70987243
LTC/USD,2019-04-23,74.81,6722.68624649
LTC/USD,2019-04-24,72.98,11751.33681473
LTC/USD,2019-04-25,70.46,10975.19740483
LTC/USD,2019-04-26,71.72,8141.06296018
LTC/USD,2019-04-27,70.6,2006.60208162
LTC/USD,2019-04-28,67.88,3566.0789712
LTC/USD,2019-04-29,66.53,3468.31021322
LTC/USD,2019-04-30,73.3,7680.18134022
LTC/USD,2019-05-01,72.26,4440.48526439
LTC/USD,2019-05-02,72.38,2833.00285213
LTC/USD,2019-05-03,77.81,13630.53610875
LTC/USD,2019-05-04,76.99,10242.45402894
LTC/USD,2019-05-05,75.18,3676.28715269
LTC/USD,2019-05-06,74.21,4857.25746654
LTC/USD,2019-05-07,73.18,9295.02301695
LTC/USD,2019-05-08,73.77,5475.85441573
LTC/USD,2019-05-09,73.82,4650.21252905
LTC/USD,2019-05-10,76.66,8686.27073418
LTC/USD,2019-05-11,89.08,27070.60823526
LTC/USD,2019-05-12,84.44,23938.37236838
LTC/USD,2019-05-13,87.85,13253.69536936
LTC/USD,2019-05-14,91.48,17710.36246159
LTC/USD,2019-05-15,102.53,27307.16355519
LTC/USD,2019-05-16,95.85,26765.95976421
LTC/USD,2019-05-17,89.75,15691.45376751
LTC/USD,2019-05-18,86.99,3693.5813312
LTC/USD,2019-05-19,95.27,5733.63185845
LTC/USD,2019-05-20,91.9,8831.65482466
LTC/USD,2019-05-21,91.77,6219.04520489
LTC/USD,2019-05-22,87.73,11888.15271298
LTC/USD,2019-05-23,89.0,2367.6805527
LTC/USD,2019-05-24,100.58,11999.40468572
LTC/USD,2019-05-25,103.13,8974.35208566
LTC/USD,2019-05-26,112.35,14907.97289812
LTC/USD,2019-05-27,116.79,56968.95147417
LTC/USD,2019-05-28,114.94,8826.23008637
LTC/USD,2019-05-29,114.66,13316.28846765
LTC/USD,2019-05-30,108.48,23709.71171712
LTC/USD,2019-05-31,114.64,14296.17391353
LTC/USD,2019-06-01,112.51,9241.21366575
LTC/USD,2019-06-02,114.75,5264.7729462
LTC/USD,2019-06-03,105.73,39258.99879483
LTC/USD,2019-06-04,101.9,89398.49801357
LTC/USD,2019-06-05,103.91,28818.27982673
LTC/USD,2019-06-06,111.31,35379.21843737
LTC/USD,2019-06-07,117.14,45625.44698274
LTC/USD,2019-06-08,118.52,19270.45071876
LTC/USD,2019-06-09,114.67,31973.64493268
LTC/USD,2019-06-10,130.04,49972.18617081
LTC/USD,2019-06-11,136.26,40960.95719725
LTC/USD,2019-06-12,136.08,84839.52789635
LTC/USD,2019-06-13,130.85,44787.07862601
LTC/USD,2019-06-14,132.68,36259.504667
LTC/USD,2019-06-15,138.2,30582.56020753
LTC/USD,2019-06-16,136.71,32211.83890299
LTC/USD,2019-06-17,134.04,22420.17445484
LTC/USD,2019-06-18,135.29,30105.19153011
LTC/USD,2019-06-19,136.66,30016.37665287
LTC/USD,2019-06-20,135.84,23471.36808962
LTC/USD,2019-06-21,138.93,32707.44680612
LTC/USD,2019-06-22,141.2,56340.95774639
LTC/USD,2019-06-23,136.18,19870.63618813
LTC/USD,2019-06-24,135.29,24576.83410587
LTC/USD,2019-06-25,135.62,31053.43234758
LTC/USD,2019-06-26,130.61,91918.52947475
LTC/USD,2019-06-27,114.18,146981.65143227
LTC/USD,2019-06-28,119.66,45124.02461878
LTC/USD,2019-06-29,133.32,67730.14779472
LTC/USD,2019-06-30,122.0,82663.25155442
LTC/USD,2019-07-01,122.63,69218.10464311
LTC/USD,2019-07-02,118.55,66299.52892805
LTC/USD,2019-07-03,121.84,34095.95993375
LTC/USD,2019-07-04,119.85,40399.43245511
LTC/USD,2019-07-05,118.46,27253.95282861
LTC/USD,2019-07-06,118.37,17810.22767883
LTC/USD,2019-07-07,120.29,11187.23789118
LTC/USD,2019-07-08,123.49,28455.1660377
LTC/USD,2019-07-09,119.38,26998.89573637
LTC/USD,2019-07-10,108.26,91879.0180604
LTC/USD,2019-07-11,102.89,103234.56806678
LTC/USD,2019-07-12,105.09,39643.95349551
LTC/USD,2019-07-13,101.19,24038.51237821
LTC/USD,2019-07-14,90.47,37147.78382721
LTC/USD,2019-07-15,90.59,47316.91745991
LTC/USD,2019-07-16,79.5,101914.38709214
LTC/USD,2019-07-17,90.34,102893.09343179
LTC/USD,2019-07-18,100.97,104691.42830012
LTC/USD,2019-07-19,98.78,68176.61581411
LTC/USD,2019-07-20,100.54,45189.18491832
LTC/USD,2019-07-21,99.69,31404.53460542
LTC/USD,2019-07-22,95.22,47501.56739676
LTC/USD,2019-07-23,90.07,51407.42495349
LTC/USD,2019-07-24,94.45,68474.29307389
LTC/USD,2019-07-25,93.23,34314.71342211
LTC/USD,2019-07-26,94.39,32826.74736333
LTC/USD,2019-07-27,88.72,35668.54011334
LTC/USD,2019-07-28,89.95,39647.29122855
LTC/USD,2019-07-29,90.34,30691.64877978
LTC/USD,2019-07-30,90.21,18010.59963813
LTC/USD,2019-07-31,98.85,24970.38133789
LTC/USD,2019-08-01,98.94,25678.1176986
LTC/USD,2019-08-02,94.89,26112.25033133
LTC/USD,2019-08-03,94.16,17276.37418018
LTC/USD,2019-08-04,92.91,22525.82763187
LTC/USD,2019-08-05,96.21,72839.58168857
LTC/USD,2019-08-06,93.04,40220.7120409
LTC/USD,2019-08-07,90.32,36312.14579486
LTC/USD,2019-08-08,90.12,24130.43519212
LTC/USD,2019-08-09,84.29,31208.58894688
LTC/USD,2019-08-10,85.18,34720.25266298
LTC/USD,2019-08-11,89.87,19662.02030992
LTC/USD,2019-08-12,85.58,18753.54142521
LTC/USD,2019-08-13,84.3,19627.12996431
LTC/USD,2019-08-14,75.56,37016.07289665
LTC/USD,2019-08-15,76.26,46997.08397548
LTC/USD,2019-08-16,74.83,29571.25996993
LTC/USD,2019-08-17,72.69,16922.20910906
LTC/USD,2019-08-18,76.31,24206.0247997
LTC/USD,2019-08-19,77.12,19158.2871983
LTC/USD,2019-08-20,75.0,19173.59880658
LTC/USD,2019-08-21,72.94,28579.83195407
LTC/USD,2019-08-22,73.62,17341.12911495
LTC/USD,2019-08-23,75.53,10632.80634537
LTC/USD,2019-08-24,73.27,15688.33829314
LTC/USD,2019-08-25,72.33,18135.14827348
LTC/USD,2019-08-26,73.63,19828.06999854
LTC/USD,2019-08-27,72.8,10746.39313003
LTC/USD,2019-08-28,66.77,48203.1240808
LTC/USD,2019-08-29,63.45,37913.71010785
LTC/USD,2019-08-30,64.16,19891.34999467
LTC/USD,2019-08-31,64.29,12927.29403429
LTC/USD,2019-09-01,66.11,13812.24030402
LTC/USD,2019-09-02,67.29,17290.01785823
LTC/USD,2019-09-03,69.07,21724.04070432
LTC/USD,2019-09-04,67.16,13501.00016939
LTC/USD,2019-09-05,65.39,14920.61039679
LTC/USD,2019-09-06,65.14,24586.89884078
LTC/USD,2019-09-07,68.82,19515.91519193
LTC/USD,2019-09-08,70.48,16238.50658994
LTC/USD,2019-09-09,70.1,13386.71282867
LTC/USD,2019-09-10,70.76,17322.47051502
LTC/USD,2019-09-11,69.74,12197.03879588
LTC/USD,2019-09-12,69.17,6140.12293301
LTC/USD,2019-09-13,68.97,10745.81388107
LTC/USD,2019-09-14,70.75,7670.24424823
LTC/USD,2019-09-15,70.17,5129.9872514
LTC/USD,2019-09-16,72.69,18191.37268158
LTC/USD,2019-09-17,74.16,23558.720344
LTC/USD,2019-09-18,77.56,26108.29622939
LTC/USD,2019-09-19,77.04,37733.36933587
LTC/USD,2019-09-20,75.05,19590.074758
LTC/USD,2019-09-21,73.18,16377.00657289
LTC/USD,2019-09-22,72.56,11297.74819545
LTC/USD,2019-09-23,66.41,21210.12111248
LTC/USD,2019-09-24,54.76,88469.12495619
LTC/USD,2019-09-25,57.45,58331.531103
LTC/USD,2019-09-26,55.17,46518.4051129
LTC/USD,2019-09-27,55.88,24139.61290901
LTC/USD,2019-09-28,55.43,18517.83636778
LTC/USD,2019-09-29,53.94,16027.05544756
LTC/USD,2019-09-30,56.12,24684.0555428
LTC/USD,2019-10-01,55.67,18949.71253102
LTC/USD,2019-10-02,56.41,13551.50259225
LTC/USD,2019-10-03,56.4,21277.71154771
LTC/USD,2019-10-04,56.54,11421.10370939
LTC/USD,2019-10-05,56.84,10585.61719306
LTC/USD,2019-10-06,54.54,17413.05654696
LTC/USD,2019-10-07,57.57,17199.71782001
LTC/USD,2019-10-08,57.07,8935.74641958
LTC/USD,2019-10-09,59.33,19705.20653725
LTC/USD,2019-10-10,57.65,8399.6814809
LTC/USD,2019-10-11,55.91,20420.12523826
LTC/USD,2019-10-12,55.9,2887.95561836
LTC/USD,2019-10-13,56.42,7212.96318902
LTC/USD,2019-10-14,56.8,6932.59211207
LTC/USD,2019-10-15,54.6,22814.95631568
LTC/USD,2019-10-16,52.56,24228.37933824
LTC/USD,2019-10-17,54.88,10225.55145407
LTC/USD,2019-10-18,53.35,19962.81799568
LTC/USD,2019-10-19,53.83,12486.95866785
LTC/USD,2019-10-20,54.93,11104.9838977
LTC/USD,2019-10-21,54.76,12829.74162116
LTC/USD,2019-10-22,53.44,13655.44520657
LTC/USD,2019-10-23,49.42,32037.66637313
LTC/USD,2019-10-24,49.73,14041.72152429
LTC/USD,2019-10-25,56.97,44600.48700472
LTC/USD,2019-10-26,56.89,61159.2428048
LTC/USD,2019-10-27,59.95,33783.19746658
LTC/USD,2019-10-28,57.92,18898.20689693
LTC/USD,2019-10-29,59.94,19367.62636003
LTC/USD,2019-10-30,58.06,16458.6138488
LTC/USD,2019-10-31,58.41,20789.59929158
LTC/USD,2019-11-01,58.42,10188.91162206
LTC/USD,2019-11-02,58.38,6817.87823028
LTC/USD,2019-11-03,58.42,9598.31624107
LTC/USD,2019-11-04,61.38,24959.21607716
LTC/USD,2019-11-05,63.19,17769.36220421
LTC/USD,2019-11-06,64.15,11261.18621427
LTC/USD,2019-11-07,61.5,18456.23826765
LTC/USD,2019-11-08,60.29,18123.32443518
LTC/USD,2019-11-09,62.12,8789.21881415
LTC/USD,2019-11-10,63.63,30344.6699035
LTC/USD,2019-11-11,61.77,13596.2408253
LTC/USD,2019-11-12,61.39,13294.67628625
LTC/USD,2019-11-13,60.86,9318.0995538
LTC/USD,2019-11-14,58.9,10792.26769622
LTC/USD,2019-11-15,57.52,18739.23152746
LTC/USD,2019-11-16,58.27,5727.92686083
LTC/USD,2019-11-17,59.19,8237.96027876
LTC/USD,2019-11-18,55.77,18621.32394225
LTC/USD,2019-11-19,55.08,13696.25705068
LTC/USD,2019-11-20,54.88,15674.53891447
LTC/USD,2019-11-21,50.67,21395.12085337
LTC/USD,2019-11-22,47.45,54215.1980714
LTC/USD,2019-11-23,48.22,15276.48005569
LTC/USD,2019-11-24,43.93,23266.56242191
LTC/USD,2019-11-25,45.67,50325.01474976
LTC/USD,2019-11-26,47.02,15465.66446047
LTC/USD,2019-11-27,47.8,22526.18152124
LTC/USD,2019-11-28,46.9,14789.79587698
LTC/USD,2019-11-29,48.67,10701.69953455
LTC/USD,2019-11-30,47.23,5883.87836473
LTC/USD,2019-12-01,47.5,8757.42483461
LTC/USD,2019-12-02,45.57,7876.41105653
LTC/USD,2019-12-03,44.77,10847.13522186
LTC/USD,2019-12-04,44.66,29151.73777882
LTC/USD,2019-12-05,44.87,11283.26468331
LTC/USD,2019-12-06,45.48,8013.18665543
LTC/USD,2019-12-07,45.2,9437.65479129
LTC/USD,2019-12-08,45.63,8927.0820204
LTC/USD,2019-12-09,44.41,11584.06815997
LTC/USD,2019-12-10,44.16,9829.34928709
LTC/USD,2019-12-11,43.61,5907.34306691
LTC/USD,2019-12-12,43.62,6413.84305131
LTC/USD,2019-12-13,44.39,5407.40510691
LTC/USD,2019-12-14,43.29,5765.8732949
LTC/USD,2019-12-15,43.42,7937.12669639
LTC/USD,2019-12-16,39.87,19509.04582928
LTC/USD,2019-12-17,36.86,37085.38821065
LTC/USD,2019-12-18,40.83,29337.85494699
LTC/USD,2019-12-19,39.69,12994.5947627
LTC/USD,2019-12-20,40.15,9597.09355113
LTC/USD,2019-12-21,39.72,9565.17857608
LTC/USD,2019-12-22,41.95,10146.70415914
LTC/USD,2019-12-23,40.58,13880.69742981
LTC/USD,2019-12-24,40.3,12478.27112954
LTC/USD,2019-12-25,40.04,5612.04857763
LTC/USD,2019-12-26,39.95,10831.66710781
LTC/USD,2019-12-27,40.97,7170.21854007
LTC/USD,2019-12-28,42.7,11086.92993612
LTC/USD,2019-12-29,43.09,11292.85565559
LTC/USD,2019-12-30,42.22,11817.89378013
LTC/USD,2019-12-31,41.15,9509.86452195
LTC/USD,2020-01-01,41.52,4756.6481301
LTC/USD,2020-01-02,39.32,9192.59351352
LTC/USD,2020-01-03,42.03,19770.75680414
LTC/USD,2020-01-04,42.76,7715.47236281
LTC/USD,2020-01-05,43.26,16485.00693602
LTC/USD,2020-01-06,45.82,21740.4266908
LTC/USD,2020-01-07,46.42,33564.82691554
LTC/USD,2020-01-08,45.31,38879.2767691
LTC/USD,2020-01-09,44.84,13651.34842313
LTC/USD,2020-01-10,48.97,39810.71557918
LTC/USD,2020-01-11,49.44,43109.68258592
LTC/USD,2020-01-12,51.5,22694.8779385
LTC/USD,2020-01-13,49.55,23956.79677777
LTC/USD,2020-01-14,58.55,104352.3089572
LTC/USD,2020-01-15,58.12,46469.78982419
LTC/USD,2020-01-16,57.53,30141.23171055
LTC/USD,2020-01-17,61.12,60113.65379595
LTC/USD,2020-01-18,59.36,37929.95482746
LTC/USD,2020-01-19,57.71,29897.64635791
LTC/USD,2020-01-20,57.11,15883.79666761
LTC/USD,2020-01-21,57.6,11477.72731043
LTC/USD,2020-01-22,58.14,16125.30180616
LTC/USD,2020-01-23,54.41,32959.73597881
LTC/USD,2020-01-24,54.32,25060.77572106
LTC/USD,2020-01-25,53.18,15930.90416554
LTC/USD,2020-01-26,56.2,13165.82593409
LTC/USD,2020-01-27,58.5,21108.15975676
LTC/USD,2020-01-28,60.66,38286.24524145
LTC/USD,2020-01-29,59.61,24703.70871567
LTC/USD,2020-01-30,67.98,63723.43658858
LTC/USD,2020-01-31,67.76,37536.73884727
LTC/USD,2020-02-01,70.9,36250.15698535
LTC/USD,2020-02-02,69.85,39031.30004392
LTC/USD,2020-02-03,69.7,29592.36938809
LTC/USD,2020-02-04,67.88,20946.64692829
LTC/USD,2020-02-05,72.55,25469.05028629
LTC/USD,2020-02-06,73.4,27952.7295019
LTC/USD,2020-02-07,74.17,26872.14064566
LTC/USD,2020-02-08,76.77,24860.10416219
LTC/USD,2020-02-09,77.08,17979.18698654
LTC/USD,2020-02-10,74.29,27091.12223426
LTC/USD,2020-02-11,76.95,25051.71338412
LTC/USD,2020-02-12,81.22,37082.76593889
LTC/USD,2020-02-13,80.62,41884.45519122
LTC/USD,2020-02-14,83.28,31882.93123223
LTC/USD,2020-02-15,76.55,52517.59238274
LTC/USD,2020-02-16,74.73,51480.17524309
LTC/USD,2020-02-17,73.24,41863.82364475
LTC/USD,2020-02-18,77.29,20350.14292662
LTC/USD,2020-02-19,70.72,47391.77947327
LTC/USD,2020-02-20,69.48,26510.99435134
LTC/USD,2020-02-21,73.41,18029.25398299
LTC/USD,2020-02-22,75.04,16982.2804311
LTC/USD,2020-02-23,79.85,30025.05243442
LTC/USD,2020-02-24,75.69,28900.25083654
LTC/USD,2020-02-25,70.92,20504.65428327
LTC/USD,2020-02-26,60.5,76571.51137333
LTC/USD,2020-02-27,61.61,44745.74762627
LTC/USD,2020-02-28,60.02,31634.09015025
LTC/USD,2020-02-29,58.13,13881.32178482
LTC/USD,2020-03-01,57.71,18175.76927966
LTC/USD,2020-03-02,61.39,18318.82698089
LTC/USD,2020-03-03,60.98,19686.9533241
LTC/USD,2020-03-04,60.29,14047.58058374
LTC/USD,2020-03-05,62.08,20212.15840073
LTC/USD,2020-03-06,63.39,22123.99840639
LTC/USD,2020-03-07,60.5,14414.17475761
LTC/USD,2020-03-08,50.98,26471.9099771
LTC/USD,2020-03-09,50.5,49575.9120771
LTC/USD,2020-03-10,50.12,20659.25942184
LTC/USD,2020-03-11,48.56,20884.59592076
LTC/USD,2020-03-12,30.05,170745.2933792
LTC/USD,2020-03-13,37.89,273082.92395917
LTC/USD,2020-03-14,34.29,26122.57883089
LTC/USD,2020-03-15,36.35,36456.8443916
LTC/USD,2020-03-16,33.2,90973.96394102
LTC/USD,2020-03-17,34.29,32060.34905209
LTC/USD,2020-03-18,34.71,34529.55569013
LTC/USD,2020-03-19,39.11,44448.62632332
LTC/USD,2020-03-20,38.13,82051.87491596
LTC/USD,2020-03-21,38.4,19747.61907279
LTC/USD,2020-03-22,35.42,29726.29485028
LTC/USD,2020-03-23,39.14,25235.90284609
LTC/USD,2020-03-24,40.71,38665.14716611
LTC/USD,2020-03-25,39.38,24793.03784275
LTC/USD,2020-03-26,40.56,14962.5270808
LTC/USD,2020-03-27,38.06,29932.44425216
LTC/USD,2020-03-28,39.01,22571.15663595
LTC/USD,2020-03-29,37.1,13945.66527355
LTC/USD,2020-03-30,38.99,17358.75838997
LTC/USD,2020-03-31,39.25,10328.62534697
LTC/USD,2020-04-01,39.44,16744.24656974
LTC/USD,2020-04-02,39.96,33757.74471568
LTC/USD,2020-04-03,40.51,16021.94505233
LTC/USD,2020-04-04,40.8,9846.83543376
LTC/USD,2020-04-05,40.36,6949.29335789
LTC/USD,2020-04-06,45.07,34079.69666185
LTC/USD,2020-04-07,44.76,41403.00303198
LTC/USD,2020-04-08,46.58,17798.89862172
LTC/USD,2020-04-09,46.33,12758.56438914
LTC/USD,2020-04-10,42.21,23352.40433397
LTC/USD,2020-04-11,42.62,12548.60983401
LTC/USD,2020-04-12,42.02,15306.97509202
LTC/USD,2020-04-13,41.27,21330.8735828
LTC/USD,2020-04-14,41.18,12546.65995901
LTC/USD,2020-04-15,39.26,16055.29595953
LTC/USD,2020-04-16,42.52,35954.21527207
LTC/USD,2020-04-17,42.32,11488.00628329
LTC/USD,2020-04-18,44.08,14672.90123182
LTC/USD,2020-04-19,42.31,17897.27538294
LTC/USD,2020-04-20,40.32,21087.79525913
LTC/USD,2020-04-21,40.65,10962.20312754
LTC/USD,2020-04-22,41.83,9599.67450564
LTC/USD,2020-04-23,42.95,21734.73796052
LTC/USD,2020-04-24,44.51,18842.4116398
LTC/USD,2020-04-25,44.4,14592.0231114
LTC/USD,2020-04-26,44.66,10556.89592161
LTC/USD,2020-04-27,44.56,10653.94455172
LTC/USD,2020-04-28,45.78,13840.33274794
LTC/USD,2020-04-29,48.81,39560.3901577
LTC/USD,2020-04-30,46.37,49042.37048988
LTC/USD,2020-05-01,47.1,15505.18438087
LTC/USD,2020-05-02,49.21,23527.68364288
LTC/USD,2020-05-03,48.07,19224.36151197
LTC/USD,2020-05-04,47.09,20563.55191331
LTC/USD,2020-05-05,46.44,12506.29716137
LTC/USD,2020-05-06,45.04,20928.1365187
LTC/USD,2020-05-07,47.42,18633.27744241
LTC/USD,2020-05-08,47.82,16314.89742982
LTC/USD,2020-05-09,47.06,21178.93532796
LTC/USD,2020-05-10,42.18,46775.2009009
LTC/USD,2020-05-11,41.64,22647.86958703
LTC/USD,2020-05-12,42.14,20828.64830754
LTC/USD,2020-05-13,43.28,13028.65193688
LTC/USD,2020-05-14,43.97,22919.17362858
LTC/USD,2020-05-15,42.65,15352.25180641
LTC/USD,2020-05-16,43.26,7108.45742144
LTC/USD,2020-05-17,43.64,9177.20264343
LTC/USD,2020-05-18,45.28,22921.63593389
LTC/USD,2020-05-19,45.78,13349.3013748
LTC/USD,2020-05-20,44.18,16410.87749445
LTC/USD,2020-05-21,42.66,15284.54426912
LTC/USD,2020-05-22,44.14,12356.39577948
LTC/USD,2020-05-23,43.86,6314.99179307
LTC/USD,2020-05-24,42.13,14719.00222239
LTC/USD,2020-05-25,42.98,7391.74982919
LTC/USD,2020-05-26,42.3,4072.73026538
LTC/USD,2020-05-27,43.75,10199.73666328
LTC/USD,2020-05-28,44.75,7234.80957312
LTC/USD,2020-05-29,44.48,11674.75160675
LTC/USD,2020-05-30,47.74,21971.29974908
LTC/USD,2020-05-31,45.59,10014.4176869
LTC/USD,2020-06-01,48.25,19618.1083399
LTC/USD,2020-06-02,45.93,40341.50917811
LTC/USD,2020-06-03,47.11,15812.25087535
LTC/USD,2020-06-04,47.46,18133.41411886
LTC/USD,2020-06-05,46.96,15241.69192504
LTC/USD,2020-06-06,46.75,7265.24866839
LTC/USD,2020-06-07,46.56,8785.4421248
LTC/USD,2020-06-08,46.51,10420.51517016
LTC/USD,2020-06-09,45.93,14385.16698328
LTC/USD,2020-06-10,46.69,12452.08833923
LTC/USD,2020-06-11,43.24,20848.39101685
LTC/USD,2020-06-12,44.68,14535.70644872
LTC/USD,2020-06-13,45.08,6777.68254635
LTC/USD,2020-06-14,44.17,10409.45993962
LTC/USD,2020-06-15,43.79,15529.72461348
LTC/USD,2020-06-16,43.84,12432.65109723
LTC/USD,2020-06-17,44.04,17458.67922062
LTC/USD,2020-06-18,43.42,11031.21654852
LTC/USD,2020-06-19,42.72,10897.18810408
LTC/USD,2020-06-20,43.57,12610.4379865
LTC/USD,2020-06-21,42.97,5130.87350038
LTC/USD,2020-06-22,44.37,12130.8906339
LTC/USD,2020-06-23,44.12,9030.26499019
LTC/USD,2020-06-24,42.56,11277.30903237
LTC/USD,2020-06-25,42.33,7399.59451843
LTC/USD,2020-06-26,43.06,12627.46602129
LTC/USD,2020-06-27,41.07,16546.55378582
LTC/USD,2020-06-28,41.36,13211.59703014
LTC/USD,2020-06-29,41.88,13972.6024118
LTC/USD,2020-06-30,41.25,11825.67622594
LTC/USD,2020-07-01,41.77,9527.83603984
LTC/USD,2020-07-02,41.03,10690.23859672
LTC/USD,2020-07-03,41.19,7342.2317724
LTC/USD,2020-07-04,42.11,8108.69551588
LTC/USD,2020-07-05,41.67,7704.25262363
LTC/USD,2020-07-06,44.12,14078.8575444
LTC/USD,2020-07-07,43.31,10079.61563833
LTC/USD,2020-07-08,45.34,21957.70025767
LTC/USD,2020-07-09,44.33,23292.34175477
LTC/USD,2020-07-10,44.29,10463.87204176
LTC/USD,2020-07-11,44.69,6282.60884804
LTC/USD,2020-07-12,44.69,0.0
LTC/USD,2020-07-13,43.98,33106.00578307
LTC/USD,2020-07-14,43.92,16140.47887892
LTC/USD,2020-07-15,43.32,15190.57050301
LTC/USD,2020-07-16,42.06,25055.97569676
LTC/USD,2020-07-17,41.92,11092.07302064
LTC/USD,2020-07-18,42.5,7464.49138604
LTC/USD,2020-07-19,42.66,7005.20969956
LTC/USD,2020-07-20,42.01,11617.12116693
LTC/USD,2020-07-21,43.8,13756.35060498
LTC/USD,2020-07-22,45.06,13419.96105847
LTC/USD,2020-07-23,45.07,21546.09346148
LTC/USD,2020-07-24,44.2,14264.62369757
LTC/USD,2020-07-25,49.06,42404.80292889
LTC/USD,2020-07-26,48.13,42786.9124116
LTC/USD,2020-07-27,53.32,92183.49309973
LTC/USD,2020-07-28,55.85,83590.33884952
LTC/USD,2020-07-29,55.26,59836.3554836
LTC/USD,2020-07-30,56.61,43588.64222157
LTC/USD,2020-07-31,58.29,37220.5327216
LTC/USD,2020-08-01,61.83,53445.55640512
LTC/USD,2020-08-02,56.78,112464.30823643
LTC/USD,2020-08-03,58.54,36352.73938122
LTC/USD,2020-08-04,57.68,29998.13618215
LTC/USD,2020-08-05,58.89,25487.83447376
LTC/USD,2020-08-06,59.08,29042.15741969
LTC/USD,2020-08-07,57.22,37520.88350797
LTC/USD,2020-08-08,58.44,23162.0537427
